,match_id,team_0_win,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff
44,38656417,Y,-1022059,862158,-974744.75,-318868.0,-203235.75,0,-142,-152.75,-175.0,-201.0,48,-2626,-1189.0,-2344.5,-2921.75,-53,-2981,-1814.25,-1864.0,-1896.5,-37,-1616,-3080.5,-3693.0,-4859.75,27.263,249.797,104.177,113.159,209.303,-1676,-442900,-491924.75,-576276.5,-607081.25,0.751,0.549,0.724,0.402,0.248,-0.281,-0.739,-0.213,-0.325,-0.588,-0.007,-23.505,-4.191,-5.604,-5.613,0.1,0.274,0.082,0.15,0.212,-0.076,-23.718,-5.703,-6.491,-6.135,-0.145,0.232,-0.105,-0.052,0.107
45,38656453,N,34791,-1100570,-291723.0,-997156.0,-1619401.25,-13,-184,-7.75,41.0,67.25,-164,-2420,-211.5,463.0,936.5,-123,-743,-83.5,465.0,647.5,-280,-2983,-376.0,565.5,1019.5,-135.241,58.56,149.826,129.578,75.698,-43838,-650273,-51087.5,151779.0,185311.25,-0.221,2.066,-0.251,-0.335,-0.441,-0.263,0.212,0.338,0.267,0.077,-0.224,-6.103,-0.33,1.061,1.746,-0.011,-0.307,0.052,0.059,-0.017,-0.23,-5.115,-0.49,1.257,2.174,0.228,0.283,0.019,-0.026,0.328
46,38656497,Y,422712,-262763,-851958.5,-644683.0,-1179975.75,19,31,21.0,7.5,68.25,105,-1990,63.5,216.5,819.5,17,419,91.5,14.5,614.75,376,678,311.25,286.0,881.75,151.756,-131.266,-77.319,13.715,22.98,37617,-93226,29316.0,14649.5,158215.75,-0.144,0.923,-0.329,0.264,0.213,-0.032,0.914,-0.115,-0.068,0.441,0.03,-2.569,0.291,0.546,6.494,0.031,0.055,-0.07,0.072,0.136,0.158,-2.416,0.434,0.953,7.78,0.369,0.423,0.261,0.188,0.385
47,38656847,Y,1004671,-206131,997456.75,803721.0,31540.25,-5,-189,4.75,47.0,36.75,-67,-4581,-25.0,601.0,233.25,-51,-1297,-39.25,343.5,322.75,-219,-4643,113.0,555.0,185.5,44.916,-109.52,-99.18,-36.202,24.937,-25378,-747607,12988.75,139226.5,19971.25,-0.187,-0.31,-0.04,0.054,-0.048,-0.006,-0.141,0.233,0.093,-0.08,-0.153,0.665,0.148,0.801,0.484,0.067,0.034,0.007,0.028,0.014,-0.299,0.756,0.21,0.605,0.683,0.176,0.048,0.109,0.117,0.062
48,38657036,N,-1482228,1458789,-1155196.0,483588.0,1426075.75,-9,-329,-15.0,-116.5,-189.5,-227,-1417,-237.75,-1030.0,-2007.5,-97,-2609,-206.5,-995.0,-2399.25,-113,-6934,-276.75,-1873.0,-3622.25,244.482,353.045,78.086,109.974,96.329,-29416,-876925,-47311.5,-366442.0,-613820.0,0.529,0.247,0.059,0.164,0.181,-0.138,-1.136,-0.11,0.038,0.03,-0.064,-10.65,-0.912,-2.925,-5.227,0.219,0.354,0.087,0.068,0.108,-0.057,-11.838,-0.704,-2.87,-6.183,-0.079,0.211,-0.084,-0.113,-0.055
49,38657059,Y,-1352520,694217,-1474661.75,-638847.0,-25485.25,-21,-319,-64.5,-61.0,-76.25,-261,-6127,-755.5,-1192.0,-1211.5,-368,-4856,-510.75,-692.0,-1162.0,-472,-4267,-1110.5,-737.0,-2573.0,-61.903,156.915,-11.867,-86.482,-39.366,-84041,-1012177,-186753.25,-219029.5,-337642.0,0.078,-0.561,0.058,0.193,0.295,0.029,-0.107,-0.323,-0.303,-0.096,-0.877,-27.278,-1.224,-1.367,-2.711,0.021,0.156,0.004,0.048,0.093,-0.83,-28.304,-1.26,-1.174,-3.255,0.021,0.252,-0.041,-0.003,0.073
50,38657085,Y,-299124,-2366011,-595024.5,-41917.5,79386.75,-2,158,44.75,60.0,107.5,-137,1951,867.25,1050.5,2302.5,-109,3437,619.25,597.0,725.5,-218,2773,795.0,1730.0,2000.5,-22.387,229.823,130.212,93.357,81.316,-38859,481169,158561.25,235536.5,345140.5,-0.146,0.277,-0.093,0.0,0.525,-0.288,-0.09,-0.233,-0.018,0.014,-0.161,4.841,1.823,3.049,3.702,0.019,0.341,0.036,0.158,0.253,-0.004,5.221,1.658,3.442,4.5,0.361,-0.093,0.125,0.044,-0.059
51,38657138,Y,-946266,-14347,-1181767.25,-1407998.0,-2473752.5,-14,408,-37.25,-94.5,-172.0,-173,2536,-580.5,-852.0,-1119.0,-161,5045,-432.0,-1098.5,-1711.75,-229,7377,-707.0,-2068.5,-3320.5,-5.894,220.031,156.271,170.692,232.385,-44707,1378720,-130019.5,-305309.0,-519656.25,0.216,0.724,-0.041,0.028,-0.023,-0.34,-0.102,-0.211,-0.136,0.103,-0.417,16.826,-1.445,-2.835,-4.793,-0.008,0.165,0.067,0.196,0.155,-0.428,17.901,-1.568,-3.831,-5.344,-0.269,0.408,0.158,0.233,0.302
52,38657353,N,-41186,1288432,39866.5,342041.0,1137586.5,9,-343,28.75,-9.5,-160.25,185,-3524,370.75,-52.0,-2292.0,260,-5479,240.5,-169.5,-1949.75,308,-4769,433.0,-407.0,-1625.0,90.833,-128.418,22.944,14.68,-84.403,64435,-1222456,66775.0,-47083.0,-368176.5,0.032,-4.335,0.173,0.182,0.388,0.333,-0.075,-0.133,-0.055,-0.214,0.689,-10.815,0.757,0.121,-1.012,0.274,-0.257,-0.082,-0.068,-0.029,0.914,-10.457,0.733,0.268,-1.196,0.309,-0.614,-0.011,-0.064,-0.31
53,38657497,Y,-573886,16400,-949051.25,-412247.5,286013.25,-1,-489,-19.5,-186.0,-351.75,16,-9123,-112.0,-2049.0,-3875.75,-5,-6082,-187.25,-1505.5,-3747.75,53,-7367,-482.0,-3171.5,-5886.5,-10.56,182.786,-12.088,50.405,96.497,3892,-1636764,-76664.75,-612930.0,-1168267.0,0.243,-0.361,0.122,0.252,0.17,-0.015,-0.152,0.017,0.019,-0.069,0.025,-20.772,-0.868,-6.247,-13.023,-0.015,0.267,-0.023,0.063,0.185,0.027,-16.403,-0.885,-6.409,-14.784,0.101,-0.207,-0.014,-0.076,-0.103
54,38657762,Y,840294,3524977,343352.75,653162.0,837609.5,11,4,18.75,-45.0,-65.25,200,-2583,295.25,-832.0,-934.0,154,-1892,45.75,-402.0,-543.0,354,2135,294.25,-1581.5,-2150.0,58.927,-233.867,-115.827,-77.015,30.592,55937,63060,46723.5,-173762.0,-260497.75,-0.242,-2.216,0.019,0.105,0.225,0.435,0.081,0.119,0.167,0.021,0.294,-13.405,0.978,-1.649,-2.861,0.094,-0.378,-0.136,-0.126,-0.241,0.241,-13.204,1.127,-2.202,-3.989,0.045,-0.526,-0.021,-0.111,-0.105
55,38657788,Y,315983,1458789,655287.25,335131.0,1862848.0,27,-109,32.0,-7.0,-81.25,345,-615,500.5,264.5,-696.75,114,129,256.75,37.5,-781.0,262,-2881,583.25,-81.5,-1626.75,-2.267,219.404,92.379,101.219,163.602,52813,-252565,100905.25,4543.0,-286419.5,0.091,1.412,0.172,0.147,0.094,-0.161,0.219,-0.034,0.015,-0.013,0.674,-3.257,1.125,0.106,-1.825,-0.076,0.054,0.025,0.002,0.094,0.732,-3.724,1.29,0.32,-2.632,0.075,0.217,0.049,0.053,0.193
56,38657838,Y,-123404,-1108929,452477.75,153246.5,-25179.25,0,-178,1.5,-3.0,2.25,-62,-4460,65.25,192.0,-184.5,-3,-2372,67.0,-115.0,-141.0,81,-3219,-155.25,-685.5,-436.5,96.088,64.966,128.049,107.264,37.081,-13370,-854645,-8194.75,-14430.5,-18402.75,0.016,0.137,0.064,-0.045,-0.181,-0.04,0.123,0.016,0.052,0.152,-0.208,-6.479,-1.35,-0.632,0.29,0.131,0.028,0.005,-0.042,-0.079,-0.011,-7.079,-1.348,-1.033,0.076,0.048,-0.168,0.086,0.091,0.08
57,38658258,N,-1153985,-829750,-1216203.25,-1111679.0,-1531918.5,-7,406,-40.5,-10.5,159.0,-103,3972,-473.75,-122.0,1924.75,-107,6068,-478.5,-517.0,902.5,-288,5604,-749.0,-90.0,2787.5,154.855,64.707,32.889,38.447,-22.617,-36445,1427317,-145324.75,-48040.5,416510.5,0.02,0.046,-0.055,0.101,0.13,-0.17,0.364,-0.019,0.222,0.142,-0.326,11.102,-1.366,-0.363,1.627,0.044,0.119,0.057,0.012,0.014,-0.356,10.502,-1.336,-0.553,1.145,0.002,0.376,-0.022,0.006,0.111
58,38658330,Y,412549,-944019,1539066.75,460245.0,-243652.5,15,-78,18.0,28.5,39.75,413,104,388.75,384.5,747.75,203,-186,192.75,464.5,824.75,413,-3201,203.5,436.0,805.0,105.448,-200.088,-58.021,-158.252,-232.569,73512,-231778,65763.5,125665.5,154621.75,0.063,0.017,0.058,0.127,0.023,0.138,0.123,-0.12,0.041,0.023,1.055,-0.045,0.95,1.136,1.423,0.118,-0.22,-0.027,-0.134,-0.215,1.066,-0.107,0.723,0.972,0.775,-0.019,-0.5,-0.066,-0.134,-0.298
59,38658361,Y,-470314,-4527661,-742183.5,-1656321.5,-3152505.25,-27,-182,-40.0,-54.5,-104.25,-230,-2198,-587.75,-974.0,-1838.75,-253,-2970,-326.5,-833.5,-1102.0,-695,-3069,-778.5,-1036.0,-2210.0,0.465,465.292,-79.443,-153.584,43.492,-81804,-753315,-148718.0,-221048.5,-426419.25,0.033,-0.184,-0.086,0.008,-0.232,0.209,-0.388,0.099,-0.173,-0.362,-1.094,-7.306,-1.162,-1.622,-3.528,-0.043,0.444,0.043,-0.033,0.008,-0.931,-5.731,-1.221,-1.711,-3.234,0.126,0.211,0.106,0.073,0.085
60,38658476,Y,-332251,2633713,-504797.5,594204.5,2156579.0,31,150,35.25,28.0,7.25,331,1976,286.75,338.0,62.25,281,1092,380.0,469.0,333.0,519,2212,483.75,520.0,932.75,-286.351,10.348,-73.702,-2.437,-11.909,76483,455535,86350.5,102768.5,86490.25,-0.291,-1.463,-0.477,-0.338,-0.115,0.368,0.313,0.221,0.26,0.377,0.792,3.482,0.796,0.69,0.344,-0.146,-0.129,-0.009,-0.071,-0.093,0.946,3.724,0.908,0.891,0.301,0.146,-0.041,0.071,-0.112,-0.079
61,38658536,N,1246390,-1128729,534006.0,509627.0,-136629.5,-29,-278,-18.25,-20.0,-63.75,-191,-1818,-60.25,-66.5,-3517.5,-75,-4028,-91.25,592.0,424.0,-527,-6422,-79.25,-443.5,927.75,-174.539,-236.758,-47.08,-55.378,-71.095,-60264,-559294,-54226.25,-59246.0,125025.25,-0.28,-1.739,-0.043,0.062,-0.639,0.427,0.734,0.2,-0.012,0.133,-0.732,-8.369,-0.176,-0.082,-7.356,-0.141,-0.291,-0.099,-0.026,-0.078,-1.036,-16.034,0.032,-0.195,-7.714,-0.395,-0.152,-0.22,-0.074,-0.088
62,38658625,N,733694,-193051,209146.75,474763.5,70059.5,10,-290,-19.0,-143.0,-240.0,234,-3011,-275.5,-1649.5,-3529.75,107,-1648,-297.75,-981.0,-2083.5,242,-5478,-357.75,-2541.0,-4458.0,-116.175,-116.544,-68.625,31.671,60.068,38241,-923593,-65197.0,-419720.5,-790425.25,-0.324,0.044,-0.396,-0.059,-0.102,0.141,0.612,0.045,0.276,0.351,0.308,-12.306,-0.621,-4.813,-6.367,0.004,0.01,-0.016,-0.056,0.044,0.499,-13.109,-0.378,-4.473,-8.146,-0.065,-0.061,-0.055,-0.032,-0.033
63,38658835,N,-93773,109719,841848.5,1058798.0,725464.25,9,-168,-4.5,-3.0,15.0,104,-2342,-74.25,-157.5,62.25,86,-1724,104.75,206.5,90.75,146,-3792,61.25,88.5,-62.0,19.934,-295.846,-127.772,-171.122,-245.576,31588,-649113,17638.5,24885.5,56088.25,-0.538,-0.548,-0.326,-0.274,-0.306,0.374,1.114,0.361,0.325,0.423,0.319,-6.135,0.151,0.167,-1.004,-0.078,-0.316,-0.209,-0.134,-0.247,0.323,-6.902,-0.023,0.106,-1.538,-0.12,-0.16,-0.281,-0.165,-0.09
64,38659088,Y,-786737,-184449,624219.0,629609.5,78194.0,11,-72,8.75,-12.5,-78.0,259,-2351,327.25,-40.5,-988.75,126,-1458,99.25,-258.5,-1201.25,73,-790,166.75,-402.0,-1135.75,-132.975,304.106,62.871,92.224,133.91,18901,-277651,42699.75,-45871.5,-291089.25,-0.058,0.73,0.231,0.558,0.638,-0.291,-0.056,-0.231,-0.229,-0.122,0.785,-0.786,0.834,-0.09,-0.96,0.009,0.349,0.02,0.133,0.14,0.707,0.468,0.871,-0.12,-0.783,-0.032,0.183,-0.013,-0.008,0.001
65,38659183,N,610157,-1391231,1286074.5,58385.0,-1196846.75,-6,-137,-45.25,-133.5,-143.0,-163,-1188,-731.0,-1258.5,-1895.5,53,-939,-527.5,-1217.0,-1116.75,-1,-3210,-465.75,-1900.0,-3586.25,-304.492,-231.101,-94.739,-122.936,-19.764,-2200,-468119,-135195.25,-407116.5,-451778.0,-0.474,-1.181,-0.313,-0.141,-0.181,0.281,0.942,-0.128,0.011,0.465,-0.409,-6.224,-1.248,-3.116,-3.217,-0.377,-0.241,-0.127,-0.062,0.081,-0.567,-8.313,-0.988,-2.993,-3.404,-0.02,-0.297,-0.023,-0.042,-0.093
66,38659523,N,-318557,-1405575,556427.75,164792.5,-1874387.25,-25,-31,-30.5,-78.0,-105.25,-343,-667,-383.75,-924.0,-1468.0,-90,-527,-423.5,-827.0,-1135.25,-328,169,-633.5,-1512.5,-1459.25,-6.617,-40.68,-53.975,-65.959,-100.823,-62248,-86928,-105819.5,-247331.0,-297596.0,0.146,-1.345,-0.1,-0.06,0.01,0.358,-0.082,-0.114,-0.004,-0.067,-0.693,-1.015,-0.633,-2.398,-2.644,-0.0,0.124,-0.018,-0.031,0.022,-0.69,-1.508,-0.945,-2.405,-2.514,-0.011,0.116,0.052,0.086,0.065
67,38659592,Y,201953,64820,627924.0,384736.0,694619.0,3,-79,169.5,174.0,-124.5,37,1598,3555.5,3255.5,1618.25,152,-3117,1562.75,1771.0,-817.5,132,-1945,3187.5,3211.5,-3696.0,277.57,-49.181,120.178,102.562,104.3,22637,-92460,613556.5,680404.5,-441532.0,-0.129,-0.554,0.842,0.672,0.088,0.07,0.489,-0.107,-0.18,-0.276,0.254,-10.882,5.472,5.41,-7.14,0.238,-0.338,0.052,0.055,-0.119,0.242,-8.561,5.788,6.29,-6.659,0.379,-0.074,-0.058,-0.089,-0.11
68,38659652,N,361167,998054,507702.25,-54482.0,-189085.25,-1,80,140.75,177.5,164.75,-69,-44,2102.25,2389.5,2685.0,-18,-1724,1646.0,1787.0,1798.25,-70,-773,3142.0,3510.0,2723.75,-142.097,80.255,-99.88,-145.998,-161.547,-13485,5416,544235.5,672392.5,539837.5,0.157,-0.529,0.118,-0.047,-0.358,0.136,0.097,0.06,0.014,0.08,-0.288,3.276,3.723,8.715,6.005,-0.198,-0.159,-0.191,-0.178,-0.141,-0.254,3.966,3.584,8.25,4.921,0.229,-0.073,-0.065,-0.141,-0.152
69,38659811,Y,327223,91741,563927.5,320598.5,391703.25,3,246,0.25,-33.0,-20.5,55,3941,10.25,-582.0,-357.5,-16,3598,98.0,-342.0,-733.25,38,4463,119.0,-373.5,-640.25,151.269,21.0,-109.545,-140.394,-118.952,9956,962816,26413.5,-77692.5,-103113.75,0.273,0.871,0.05,-0.054,-0.23,-0.313,0.262,-0.006,-0.121,-0.119,0.004,8.625,0.219,-0.708,-1.037,-0.195,0.097,-0.083,-0.098,-0.108,0.001,7.644,0.335,-0.605,-0.825,0.053,0.039,-0.058,-0.066,0.018
70,38659900,N,-281102,-929672,-821883.5,-623445.5,976451.5,-8,-474,14.75,22.0,18.75,-99,-2568,141.0,105.0,25.5,-56,-4834,177.25,263.0,-36.0,-62,-10646,346.75,649.5,518.75,-150.662,-151.764,-77.486,-84.52,-133.732,-19917,-1475135,48487.25,72438.0,46032.25,0.119,-0.134,-0.129,-0.035,-0.085,0.015,0.318,-0.013,0.084,0.08,-0.218,-20.493,0.338,0.934,1.054,-0.132,-0.288,-0.108,-0.113,-0.094,-0.156,-23.568,0.52,1.486,0.797,-0.33,0.087,-0.157,-0.101,0.013
71,38660058,N,103374,1391231,-763157.0,-481239.0,969334.25,-21,-202,-40.25,-131.5,-206.25,-208,-3078,-500.0,-627.5,627.25,-256,-2909,-481.25,-924.0,-2346.25,-419,-3234,-695.0,-3144.5,-3994.25,276.948,205.798,227.962,149.072,146.41,-51483,-465967,-130087.5,-374492.0,-583405.0,0.79,1.156,0.375,0.459,0.522,-0.305,-1.264,-0.118,-0.072,-0.124,-0.483,-7.393,-1.297,-5.026,-8.262,0.267,0.177,0.078,0.056,0.063,-0.572,-7.774,-1.271,-6.01,-9.143,-0.383,-0.039,-0.081,-0.038,-0.023
72,38660292,N,692372,698249,-294198.5,-553857.0,-944977.0,-17,14,-17.0,-28.0,13.5,-254,1247,-275.5,-491.5,-197.5,-242,3106,-169.75,-19.0,-13.0,-332,1533,-345.0,-366.5,-309.25,4.91,-195.482,-51.019,-50.16,-54.105,-73543,193455,-37781.5,-53375.5,24571.25,-0.169,-0.321,-0.28,-0.215,-0.158,0.129,0.215,0.173,0.264,0.22,-0.537,-23.878,-0.163,-0.345,-4.974,0.005,-0.093,-0.038,-0.002,-0.073,-0.559,-26.08,-0.463,-0.708,-3.876,-0.07,-0.337,-0.038,-0.059,-0.112
73,38660335,N,1322696,-792299,842871.25,38802.0,-312578.5,22,43,15.0,37.5,51.75,233,142,158.75,295.0,-45.75,228,596,164.75,48.5,377.0,251,1325,264.5,407.0,717.5,-306.142,-136.718,-222.101,-139.674,-126.919,58115,191375,62556.5,84450.0,129208.75,0.065,-0.306,0.025,-0.222,-0.316,0.207,-0.681,0.337,0.346,-0.217,0.665,5.699,0.333,0.852,1.906,-0.232,-0.29,-0.26,-0.197,-0.095,0.939,5.142,0.187,0.507,1.835,0.059,-0.186,0.036,-0.056,-0.126
74,38660473,N,194563,-1588327,-42060.0,511999.5,23537.25,-5,-157,29.25,41.0,75.25,-28,-108,375.5,545.0,1411.25,-61,-1102,420.75,701.5,700.25,-91,-3795,418.5,838.0,425.75,5.109,168.821,-34.917,10.714,-27.566,-17319,-689897,107162.0,165612.0,225986.5,0.134,-0.559,0.074,-0.258,-0.433,0.231,-0.164,0.352,0.286,0.053,-0.124,-6.035,0.882,1.431,5.27,0.129,-0.234,0.01,-0.072,-0.099,-0.038,-4.279,0.791,1.377,4.982,0.018,-0.008,0.045,0.095,-0.01
75,38660529,Y,1433198,-905321,670931.75,1015025.5,75037.5,-30,-93,43.0,53.0,34.5,-243,-47,975.75,1204.0,1027.25,-265,-1109,480.75,816.5,910.0,-477,-3392,622.75,652.5,429.5,117.77,105.066,169.692,153.141,190.297,-85382,-363534,147442.5,170686.0,80905.25,0.258,-0.06,0.274,0.253,0.36,0.055,-0.57,-0.16,-0.19,-0.288,-0.964,1.186,0.871,-1.48,-0.617,0.143,0.109,0.125,0.208,0.119,-1.074,1.334,0.947,-1.166,-0.953,-0.094,0.023,0.048,0.041,0.065
76,38660631,N,18862,-353816,13978.25,667361.5,496107.75,6,93,-14.5,-22.0,-143.5,87,195,-6.75,-254.5,-2063.0,90,832,-165.25,-419.0,-1867.5,152,1670,-168.0,-410.0,-3039.25,176.807,157.888,201.891,-66.966,-83.445,29214,511458,-16526.75,-77737.5,-516116.5,0.371,0.018,0.137,-0.086,0.293,0.037,-0.459,-0.053,0.021,-0.347,0.287,8.047,-0.273,-0.931,-5.016,0.255,-0.132,0.02,-0.116,-0.071,0.302,7.624,-0.374,-0.79,-5.66,-0.091,-0.677,-0.172,-0.185,-0.214
77,38660774,N,230013,-455960,-127198.0,-944196.0,-492278.75,-10,-346,-27.25,-35.0,-240.75,-155,-5020,-497.75,-666.0,-1259.5,-182,-3974,-337.0,-465.5,-2803.5,-357,-7630,-578.0,-607.0,-4246.5,180.449,-83.719,149.471,107.517,62.117,-49460,-1052536,-93052.25,-111036.5,-773648.0,0.488,1.485,0.208,0.072,0.597,-0.169,-0.901,-0.079,-0.188,-0.415,-0.789,-11.724,-0.91,-1.556,-7.516,0.153,-0.072,0.15,0.071,-0.028,-0.965,-13.066,-1.129,-1.766,-8.027,0.127,0.343,0.115,0.086,0.095
78,38660949,Y,1374876,672674,1603423.25,760441.0,343785.75,35,212,47.75,93.5,140.75,464,3401,620.75,1878.0,3845.5,233,1395,476.0,1043.5,1477.5,750,6179,893.5,1557.0,1763.75,202.692,-185.808,158.497,69.184,-98.911,105033,916147,158587.5,337886.0,524939.5,0.49,0.295,0.508,0.402,0.331,0.008,-0.896,0.079,0.022,-0.326,1.352,0.72,2.069,2.671,2.96,0.042,-0.024,0.078,0.054,-0.068,1.623,-0.463,2.114,3.022,2.853,0.33,-0.178,0.045,-0.032,-0.027
79,38660958,N,-353620,2383033,-572163.75,-1535486.0,626798.0,0,-212,21.5,42.5,-38.5,44,-476,254.5,642.5,-121.5,45,-1848,245.0,469.5,-404.0,-17,-6096,437.5,832.0,-801.5,334.548,-71.403,134.557,147.569,129.214,9344,-711064,80973.75,182988.5,-151115.0,0.32,-0.21,0.193,0.123,-0.184,0.204,-0.346,0.047,-0.336,-0.204,-0.026,-10.91,0.636,1.281,-1.888,0.316,-0.148,0.262,0.222,0.081,-0.068,-13.18,0.633,1.123,-2.144,-0.153,-0.175,-0.029,-0.086,-0.171
80,38661017,Y,-566476,-351807,-535627.25,-689387.5,-794407.5,8,-32,13.25,23.5,31.5,69,1645,176.0,285.0,721.75,-13,3410,102.0,437.0,794.5,49,-1557,181.0,335.5,277.0,153.716,-59.515,72.766,95.422,54.617,16230,231137,34270.25,79054.0,171910.5,0.021,-1.231,0.327,-0.07,-0.45,0.193,0.554,0.28,0.217,-0.118,0.066,18.941,0.447,1.147,1.734,0.018,-0.045,0.021,0.021,0.039,0.054,17.811,0.461,1.08,1.412,0.073,-0.224,-0.138,-0.094,-0.113
81,38661050,Y,-126514,-1248907,-182942.5,82186.5,76488.25,-29,130,-15.75,47.0,151.0,-304,108,-363.5,915.5,1491.0,-297,854,-178.0,320.0,1192.25,-443,3901,-538.25,362.5,3259.0,40.605,57.837,-30.186,164.922,96.72,-88974,593133,-69349.25,68395.0,454984.75,-0.056,0.354,-0.187,-0.212,-0.14,-0.04,0.727,0.097,0.063,0.308,-0.916,-5.872,-0.67,2.514,6.197,-0.033,-0.105,0.134,0.121,0.085,-0.968,-9.871,-0.792,2.477,5.898,-0.132,0.331,0.106,0.157,0.103
82,38661120,N,239442,1961426,-14129.5,150712.0,559022.25,8,130,8.5,13.0,87.25,1,3266,-29.0,-191.5,837.75,189,2000,16.75,194.0,788.25,301,3201,233.5,335.0,1833.0,-76.871,-247.47,-129.143,-67.331,-209.82,45544,518286,28995.75,7749.5,294688.75,-0.367,-1.035,-0.308,-0.267,0.007,0.181,0.352,0.159,0.323,0.235,0.501,4.168,-0.039,0.489,2.729,-0.129,-0.108,-0.053,0.06,-0.043,0.633,5.706,-0.077,0.267,2.995,0.003,0.01,-0.038,-0.003,0.007
83,38661418,Y,-308149,-182715,132708.75,474676.0,320454.5,3,38,24.25,55.5,66.5,21,402,535.0,982.0,1142.5,97,1473,255.25,654.5,828.75,199,-438,344.5,914.5,1040.5,184.692,66.319,67.264,101.57,134.034,17617,101881,47207.25,180704.0,225197.5,-0.029,0.003,-0.373,-0.357,-0.092,-0.096,0.671,0.217,0.122,0.047,0.14,-1.778,0.444,2.312,1.679,0.091,0.194,0.06,-0.11,-0.12,0.418,-3.142,0.552,2.276,1.542,0.076,0.157,0.065,-0.039,-0.109
84,38661513,Y,-710362,61531,-952012.25,-823348.5,-45988.75,-14,204,4.75,31.5,81.5,-179,2615,64.25,545.5,1301.25,-159,1785,126.75,370.0,927.5,-333,2898,96.75,647.5,745.25,70.846,-45.424,83.958,46.19,84.712,-53795,405653,21218.5,100372.5,207792.5,-0.14,2.746,0.147,-0.011,-0.207,-0.468,0.173,-0.109,-0.125,-0.19,-0.575,4.282,0.15,1.42,2.366,-0.054,-0.014,0.036,0.157,0.081,-0.659,5.165,-0.034,1.301,2.632,-0.247,0.584,-0.045,0.011,0.133
85,38661635,Y,1136416,-150195,1414530.5,555556.5,-4215.5,35,78,46.5,80.0,196.0,191,7531,817.25,1383.0,2687.5,492,2639,577.0,701.0,2451.75,856,187,802.0,1658.5,3964.75,33.143,-55.577,57.279,67.449,9.042,115900,398544,137356.75,270772.5,623078.75,0.0,0.792,0.239,0.335,0.182,-0.091,-0.162,-0.2,-0.31,-0.385,0.607,24.256,1.382,4.304,7.147,0.172,-0.053,0.177,0.145,0.156,0.562,31.096,1.231,4.652,7.952,0.077,-0.11,0.019,0.012,-0.049
86,38661927,Y,-195356,-453017,-447372.0,-494635.0,-585406.25,-26,-356,-34.0,-1.0,52.25,-420,-794,-596.5,-18.0,733.75,-287,-3109,-384.25,-22.0,174.5,-423,-6683,-677.0,-417.5,536.5,23.022,-1.368,-37.486,12.565,56.373,-95112,-1154851,-128133.75,-58074.5,149444.75,0.313,-0.387,0.152,-0.044,-0.075,0.162,-0.163,-0.144,-0.117,-0.157,-0.975,-9.924,-1.259,-0.482,2.371,-0.047,0.098,-0.03,-0.009,0.1,-0.949,-9.517,-1.332,-0.663,1.726,0.122,-0.01,0.119,0.079,0.014
87,38662031,N,1611425,1773591,1570928.0,923865.5,1004245.25,97,249,132.0,163.0,163.25,1406,481,2120.5,2179.0,2436.25,1537,3148,1470.0,1703.0,1795.75,1666,5059,2283.25,3024.5,3965.25,7.096,-339.866,98.722,63.557,-128.768,368111,1000982,482834.25,541843.0,566799.5,0.056,-0.67,-0.082,-0.183,-0.336,0.231,-0.043,0.363,0.456,0.344,2.755,14.098,5.378,5.648,10.273,-0.06,-0.471,-0.02,0.007,-0.195,2.88,11.744,5.266,6.154,11.147,0.028,-0.291,-0.148,-0.211,-0.283
