Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_mean_diff,p_total_time_played_std_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_mean_diff,ph_wins_std_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_mean_diff,ph_kills_std_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_mean_diff,ph_deaths_std_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_mean_diff,ph_assists_std_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_mean_diff,ph_damage_per_min_std_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_mean_diff,ph_time_played_std_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_mean_diff,ph_total_kd_std_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_mean_diff,ph_kd_ratio_std_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_mean_diff,ph_time_played_ratio_std_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_mean_diff,ph_damage_per_min_ratio_std_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_mean_diff,ph_assists_ratio_std_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_mean_diff,ph_win_rate_ratio_std_diff,target
126,38667285,47281,302478,-168704.33,20702.08,-10,482,84.67,192.94,-51,5733,1079.5,2261.27,-71,7152,1317.33,2840.57,-175,10454,1769.5,4161.3,104.38,-26.49,16.17,-17.14,-27988,1787076,321298.33,711892.99,0.06,-2.07,-0.39,-0.79,0.37,-0.46,0.07,-0.24,-0.31,21.59,3.85,8.61,0.14,-0.07,0.02,-0.02,-0.42,22.39,3.9,8.91,-0.19,-0.11,-0.22,0.01,N
579,38722096,17889,2313876,1748476.67,876089.11,1,275,70.33,98.94,42,4554,1069.17,1653.18,49,1250,479.17,422.28,26,5203,1389.0,1828.4,5.32,18.85,17.0,9.7,15616,816816,234015.5,286902.8,0.1,-0.04,0.15,-0.16,0.08,-0.48,-0.23,-0.26,0.06,10.16,2.78,3.51,0.11,0.12,0.08,-0.0,-0.0,11.18,2.83,3.88,0.18,-0.32,-0.09,-0.17,Y
341,38696680,266988,-1147912,-387308.83,-285317.91,-21,-507,-300.33,-212.89,-350,-10275,-4325.17,-3517.93,-222,-6088,-3186.33,-2503.46,-446,-10794,-5647.5,-4358.32,-175.29,146.31,38.4,93.01,-71615,-1605368,-961066.83,-708277.71,-0.16,0.21,-0.19,0.16,0.12,0.04,0.03,0.05,-0.88,-20.67,-8.49,-7.72,0.02,0.15,0.08,0.07,-0.97,-23.34,-9.25,-8.51,-0.34,0.68,0.03,0.34,Y
287,38690633,1037007,-425429,852812.0,-522245.09,-10,109,26.0,34.48,-122,2146,705.0,878.62,-93,198,143.5,34.43,-89,2592,644.17,783.87,-576.22,116.52,-20.15,241.38,-32688,371197,105812.33,116971.3,-0.47,0.33,0.14,0.25,-0.87,-1.16,-0.68,-0.15,-0.28,0.01,0.27,-0.27,-0.69,0.03,0.03,0.31,-0.18,-0.15,0.29,-0.27,-0.8,-0.24,-0.22,0.24,N
113,38666124,-8914,-934835,-557377.5,-324159.01,4,-162,-49.0,-66.68,-10,-644,-649.33,-430.97,5,-2660,-823.17,-1053.35,45,-3579,-960.67,-1467.0,-274.63,-3.78,-102.51,107.71,953,-684724,-208652.0,-270975.86,-0.02,-0.4,0.06,-0.03,0.09,0.46,-0.16,0.19,0.03,-9.11,-2.6,-3.78,-0.16,0.13,-0.07,0.11,0.04,-9.26,-2.52,-3.88,0.65,0.04,0.23,-0.24,Y
607,38724973,103155,-1399887,193399.83,-469771.62,5,-585,-104.5,-233.49,24,-5816,-1081.5,-2276.23,13,-3204,-764.5,-1226.52,98,-5985,-1217.83,-2328.79,-120.32,63.58,-20.85,63.6,8795,-1591774,-306469.67,-627329.83,0.41,1.21,0.46,0.3,-0.09,-0.47,-0.26,-0.15,0.15,-15.5,-2.73,-6.24,0.09,-0.06,0.0,-0.04,0.21,-14.19,-2.33,-5.76,0.17,0.59,0.33,0.17,Y
173,38672975,842940,-344626,104246.33,-706182.89,14,477,128.33,180.55,208,10410,2369.5,4043.0,275,3855,875.17,1442.8,402,9759,2503.17,3649.84,107.78,85.98,-20.96,7.62,71698,1898662,477464.5,715949.49,0.08,0.93,0.36,0.34,-0.34,0.14,-0.16,0.16,0.19,26.17,8.12,10.3,0.08,0.1,0.05,0.01,0.08,23.85,7.36,9.21,0.04,-0.06,-0.01,-0.04,N
426,38705571,-759468,-793293,-667468.17,-65472.96,23,-796,-279.33,-309.29,88,-9209,-3304.0,-3496.56,121,-9770,-2744.67,-3675.06,533,-16808,-6036.83,-6719.96,110.79,80.89,59.14,-13.7,70802,-2774426,-974357.83,-1080164.92,-0.02,0.06,-0.06,0.04,0.18,0.0,0.17,-0.07,0.89,-32.56,-14.96,-15.48,0.14,-0.06,-0.02,-0.06,0.96,-34.12,-14.82,-15.59,0.37,0.02,-0.01,-0.14,Y
57,38658258,-1153985,-829750,-1188356.0,39046.72,-7,406,90.5,167.99,-103,3972,940.17,1795.67,-107,6068,972.83,2372.16,-288,5604,1319.0,2552.1,154.85,64.71,47.42,-30.78,-36445,1427317,281399.83,577836.7,0.02,0.05,0.05,0.03,-0.17,0.36,0.11,0.19,-0.33,11.1,1.77,4.64,0.04,0.12,0.05,0.02,-0.36,10.5,1.53,4.4,0.0,0.38,0.08,0.14,N
585,38722679,-108111,601040,-200602.0,12283.65,1,-358,-52.33,-144.35,36,-3820,-555.0,-1528.44,12,-2411,-303.67,-994.88,-45,-9107,-1474.0,-3656.16,182.24,-94.04,60.95,-84.46,1275,-1208173,-182531.67,-484061.51,-0.13,0.4,-0.06,0.1,0.06,-0.21,-0.0,-0.03,-0.14,-5.56,-0.83,-2.17,0.18,-0.08,0.05,-0.12,-0.16,-7.04,-1.12,-2.71,-0.01,0.02,0.01,0.04,Y
222,38682677,-709177,455209,-50553.83,504536.52,-1,-256,-96.17,-113.17,-4,-4537,-1286.17,-1695.0,22,-2280,-765.17,-916.64,76,-5540,-1937.83,-2491.64,-18.73,-182.96,-116.45,-58.24,3749,-697135,-277369.17,-319989.48,-0.18,-0.31,-0.4,-0.01,0.28,0.2,0.29,-0.04,-0.17,-9.57,-3.31,-3.85,-0.05,-0.06,-0.12,-0.0,0.0,-12.24,-3.79,-4.86,-0.13,-0.08,-0.11,0.04,N
280,38690018,568463,-1063615,-126872.0,-430071.05,37,223,-17.5,65.26,431,54,-1081.0,-99.16,392,3243,16.5,1325.0,745,6348,303.83,2043.36,-228.98,-37.69,-197.26,55.04,148499,1112828,-26017.33,381337.68,-0.66,0.38,-0.44,0.34,-0.01,0.37,0.29,0.17,1.2,10.09,-2.23,3.1,0.01,-0.08,-0.14,-0.02,1.22,9.43,-1.99,2.6,0.06,0.03,0.04,-0.02,N
17,38651763,12045,-704527,-179931.0,21382.56,-9,194,20.67,80.88,-89,3760,482.67,1585.02,-153,2134,288.0,824.94,-208,3139,360.5,1292.41,65.48,-86.48,46.56,-54.9,-34618,712046,90179.5,291469.0,0.06,0.25,-0.08,0.11,-0.1,0.06,0.02,0.08,-0.23,10.25,1.31,4.01,0.07,-0.02,0.11,-0.06,-0.38,7.44,0.74,2.96,-0.11,-0.09,-0.01,0.01,N
417,38704301,-791707,-739574,-901714.67,-36438.84,-3,239,21.17,99.68,51,3092,328.33,1255.58,-28,2786,264.67,1168.76,48,6360,875.5,2618.61,349.31,161.3,173.14,-90.51,-8360,801506,64912.67,339233.09,0.19,0.22,0.21,-0.09,-0.02,-0.36,-0.11,-0.12,0.11,1.44,-0.05,0.7,0.06,0.17,0.15,0.02,0.34,2.19,0.58,1.14,0.11,0.1,0.08,-0.0,N
322,38694503,-793924,915900,-33966.33,730162.64,4,-479,-104.5,-182.35,40,-3982,-1118.0,-1546.5,46,-3335,-823.17,-1237.22,99,-6973,-1717.33,-2534.07,-105.59,206.95,71.33,80.06,2605,-1646311,-349956.17,-612072.64,-0.39,-0.1,-0.06,0.08,-0.08,0.58,0.17,0.17,0.12,-16.28,-2.83,-6.07,-0.01,-0.09,-0.02,-0.04,0.18,-15.79,-2.98,-6.03,0.17,0.05,0.1,-0.04,Y
255,38686259,121372,3196493,458727.5,1020092.0,-26,773,41.33,273.98,-305,11677,360.33,4359.01,-180,2751,-748.5,650.78,-319,13240,834.83,4648.77,-257.07,-220.81,-155.55,5.86,-69750,2866660,184139.0,1068769.67,0.06,0.47,0.05,0.15,-0.16,-0.51,-0.06,-0.15,-0.73,8.44,-1.99,3.58,-0.07,-0.21,-0.13,-0.04,-0.56,-4.22,-3.69,-1.4,0.1,0.04,0.08,-0.03,Y
429,38705909,1344172,424279,907437.67,-245185.74,2,47,13.5,10.23,37,164,-13.0,21.41,90,1071,240.67,308.21,-39,3312,689.67,1030.11,-317.51,-83.93,-139.82,77.67,10391,241019,47655.67,58712.92,-0.12,-0.81,-0.48,-0.25,0.29,0.21,0.21,0.0,-0.0,-9.86,-0.85,-3.58,-0.23,0.04,-0.15,0.08,-0.03,-6.52,0.07,-2.05,0.13,-0.21,0.01,-0.1,Y
678,38731010,287856,222510,-489180.83,-77836.19,-2,112,17.33,51.15,3,1703,346.17,751.86,-69,762,156.17,426.96,-40,1922,345.83,1149.31,278.6,415.73,236.42,67.22,-10983,357753,52241.0,184527.7,0.44,0.06,0.16,-0.05,-0.07,-1.76,-0.44,-0.55,-0.03,3.5,0.19,1.68,0.36,0.34,0.26,-0.02,-0.03,3.78,0.21,1.86,0.14,0.54,0.24,0.1,Y
190,38675702,232211,2306679,869682.33,567218.78,0,-219,-45.33,-92.59,-4,-4173,38.33,-1141.56,11,-1023,-340.83,-524.35,15,-5478,-1724.67,-2625.19,509.47,73.77,92.54,-179.39,8919,-689875,-175037.83,-315714.54,0.58,0.72,0.22,0.14,-0.15,-0.42,-0.12,-0.09,-0.06,-12.62,-3.81,-5.71,0.41,-0.09,0.04,-0.19,-0.06,-13.39,-4.44,-6.22,-0.11,-0.0,-0.0,0.03,N
451,38708782,401456,-1766985,-392659.17,-580379.98,8,229,23.0,96.22,41,5352,497.0,2286.3,-14,6144,660.33,2526.16,32,3103,139.5,1329.04,-203.15,63.59,-59.38,115.06,2496,904357,70153.67,383609.62,0.22,1.19,0.63,0.38,-0.04,-0.42,-0.26,-0.07,0.11,7.98,0.56,3.33,-0.04,-0.01,-0.03,0.02,0.16,7.68,0.65,3.14,0.41,0.54,0.36,0.06,Y
625,38726247,-1383992,-2763238,-1789177.67,-694040.55,-56,-33,-85.17,10.8,-576,-851,-1181.33,73.43,-442,-386,-942.33,6.43,-1287,-332,-1862.17,349.75,115.1,254.43,202.04,63.77,-193365,-229055,-314464.5,98.14,0.37,-0.53,0.06,-0.34,-0.01,-0.4,-0.2,-0.2,-1.83,-0.64,-3.04,0.21,0.24,0.06,0.16,-0.06,-2.09,0.16,-3.16,0.78,-0.1,0.22,0.03,0.13,N
382,38700198,1514663,1668837,-354160.0,226255.54,24,-143,-32.83,-86.89,433,-4247,-1141.33,-2101.39,216,-2173,-533.17,-1126.79,334,-2236,-318.33,-1299.86,-370.66,-351.87,-159.01,-8.94,86741,-524846,-123250.0,-343077.39,-0.11,-0.56,-0.22,-0.16,0.35,-0.1,-0.04,-0.16,0.81,-1.73,0.71,-1.04,-0.11,-0.46,-0.1,-0.14,0.84,-2.55,0.78,-1.03,-0.02,-0.23,-0.09,-0.07,N
94,38662971,163275,985457,-360205.0,26085.79,-12,92,30.67,41.88,-187,1329,496.0,612.97,-78,66,90.33,61.93,-123,3267,671.17,1373.81,74.27,-110.77,55.91,-72.92,-35302,417015,119207.67,184877.06,0.02,0.38,0.27,-0.0,-0.04,0.54,-0.04,0.23,-0.59,0.57,0.31,0.77,-0.01,-0.0,0.01,-0.01,-0.65,1.06,0.31,0.93,-0.04,0.22,0.04,0.07,Y
180,38674138,-6006,611219,-294619.83,159255.06,-18,-452,-55.33,-178.9,-118,-5115,-474.83,-2015.46,-79,-7047,-984.67,-2764.43,-327,-9943,-1357.5,-3857.59,146.05,219.12,126.56,22.15,-33760,-1753565,-245918.33,-686756.36,0.16,0.08,0.2,-0.05,-0.04,-0.12,-0.12,-0.08,-0.34,-19.93,-2.67,-7.91,0.19,0.2,0.1,0.0,-0.46,-17.64,-2.1,-6.87,-0.19,-0.08,0.01,0.04,N
301,38691859,404626,-683957,-592.83,-264509.18,-18,-302,-75.17,-107.91,-266,-1057,-605.17,-300.97,-162,-1291,-474.5,-390.09,-342,-7980,-1745.17,-2944.81,19.62,109.42,97.16,37.53,-92337,-1029380,-260926.0,-366666.22,-0.43,0.53,-0.02,0.33,-0.05,0.35,0.14,0.19,-0.62,-14.58,-4.02,-5.24,0.05,0.13,0.03,0.03,-0.44,-12.68,-3.91,-4.71,0.05,0.02,0.02,-0.02,N
439,38707217,5154,1355056,774459.67,591471.54,2,443,119.83,163.94,-12,6048,1517.5,2281.2,28,8158,1877.17,3124.76,14,6460,1898.83,2355.08,125.76,-2.38,9.12,-28.55,2950,1526866,385456.33,572902.6,-0.36,-0.54,-0.22,-0.06,-0.02,0.78,0.29,0.26,0.03,10.87,3.15,4.0,0.09,-0.08,-0.02,-0.08,0.03,10.2,3.12,3.74,0.32,0.51,0.24,0.08,Y
618,38725712,-83591,982787,1064482.83,460693.08,-77,-210,-83.83,-50.98,-641,-6654,-1858.5,-2138.99,-778,-4342,-1300.67,-1292.46,-1339,-2073,-1340.67,-411.42,-162.45,-124.96,-185.15,17.38,-244640,-756253,-309759.0,-191399.15,-0.09,0.3,-0.17,0.15,-0.16,0.55,0.21,0.23,-2.21,-4.17,-2.86,-0.53,-0.27,0.01,-0.16,0.09,-2.35,-2.84,-2.81,-0.43,-0.38,0.17,-0.04,0.18,N
699,38734588,86261,1011230,441265.83,101486.65,-6,17,24.0,0.56,-69,2510,710.83,929.76,-24,650,260.0,199.5,-64,187,453.33,-60.38,207.76,82.44,66.56,-26.1,-10642,257648,108591.0,83670.39,-0.44,-0.14,-0.13,0.07,0.11,0.82,0.24,0.27,-0.13,-3.49,0.11,-1.49,-0.18,-0.08,-0.03,0.03,-0.13,-5.09,0.02,-2.11,-0.0,-0.38,-0.16,-0.12,Y
512,38715960,-862493,526400,-221950.5,755066.4,-18,-114,-28.0,-39.77,-258,-421,-208.5,-161.84,-191,-142,-114.83,9.77,-414,-2850,-738.83,-879.52,-61.36,87.36,-16.08,57.15,-69713,-368018,-93737.83,-125482.07,0.06,0.19,0.04,0.02,-0.08,-0.51,-0.06,-0.16,-0.83,-4.89,-1.41,-1.68,0.02,0.12,0.06,0.04,-0.9,-5.56,-1.75,-1.85,-0.18,0.06,-0.02,0.06,Y
624,38726078,280070,-1942693,-752211.83,-895789.01,17,53,63.67,29.91,205,3058,1338.83,1073.64,191,1221,609.17,436.47,470,472,1048.5,368.16,74.36,75.3,166.08,-20.68,73952,64180,189751.17,59158.55,0.47,3.59,0.62,1.24,-0.23,-0.23,0.02,0.03,1.24,0.02,1.46,-0.2,0.11,0.12,0.14,0.0,1.23,-0.06,1.33,-0.17,-0.05,0.03,0.05,0.03,Y
543,38718992,-801931,2439140,465238.5,1501168.03,16,1294,383.5,466.64,243,21756,5495.67,7956.86,142,18067,4423.0,6677.54,383,30530,8378.67,11213.69,260.93,5.42,-12.47,-106.09,61749,4657191,1360642.0,1681840.89,0.51,0.03,0.25,-0.16,-0.09,-0.68,-0.19,-0.2,0.91,31.94,10.76,11.78,0.38,-0.18,0.02,-0.17,1.05,38.23,11.54,14.01,0.08,-0.15,-0.03,-0.07,Y
5,38649416,524051,2811712,862652.33,885582.66,28,250,85.5,65.55,315,1437,606.33,103.7,152,2174,952.83,784.46,422,5084,1923.33,1412.24,-24.93,-60.75,-99.02,-53.38,62298,872513,272984.83,224135.52,0.34,-1.21,-0.19,-0.57,0.36,-1.32,-0.23,-0.6,0.88,10.74,3.12,3.24,0.1,-0.18,-0.06,-0.14,0.99,9.93,3.36,3.14,-0.09,-0.21,-0.02,-0.05,N
694,38733715,-285985,1221115,253212.5,583539.56,-4,43,18.17,17.08,-51,781,318.0,292.74,-141,505,162.0,244.31,-207,1253,350.17,512.14,199.59,-83.21,55.71,-73.96,-28536,243671,79742.5,97001.28,0.4,2.53,0.9,0.84,-0.34,-0.13,-0.27,0.02,-0.12,1.69,0.75,0.79,0.1,0.02,0.05,-0.04,-0.08,2.05,0.74,0.91,0.04,0.42,0.11,0.12,N
45,38656453,34791,-1100570,-823914.33,-555347.78,-13,-184,-10.5,-58.95,-164,-2420,-166.67,-755.81,-123,-743,84.33,-199.92,-280,-2983,-275.17,-939.67,-135.24,58.56,66.13,51.83,-43838,-650273,-52129.0,-206274.43,-0.22,2.07,0.08,0.82,-0.26,0.21,0.14,0.09,-0.22,-6.1,-0.5,-2.11,-0.01,-0.31,-0.03,-0.1,-0.23,-5.12,-0.24,-1.64,0.23,0.28,0.16,0.1,N
552,38719645,645419,-8525,199416.5,-367500.33,-4,-54,-26.67,-16.55,-36,-493,-109.5,57.06,-74,-206,-66.0,86.95,-77,-640,-560.5,-279.38,9.95,-296.03,-105.48,-145.03,-14796,-243000,-89735.0,-64008.77,0.21,-0.18,0.03,-0.21,0.05,-0.25,-0.13,-0.06,-0.26,-3.94,-1.98,-1.88,0.01,-0.31,-0.09,-0.14,-0.24,-5.44,-2.18,-2.17,0.09,0.77,0.19,0.28,Y
534,38717853,-1457361,-432206,-1489294.17,486852.33,-16,106,-9.0,45.58,-267,1185,-86.83,503.28,-222,633,-287.5,305.45,-237,2095,-184.17,1035.04,72.46,372.17,206.85,141.26,-67911,277533,-50650.33,135084.55,0.44,4.24,1.47,1.4,-0.59,-0.37,-0.46,0.07,-0.64,5.01,-0.32,2.27,0.05,0.37,0.27,0.17,-0.52,6.28,-0.1,2.79,0.07,0.28,0.27,0.08,N
171,38672631,95297,-402342,-732192.17,-265387.23,12,-511,-81.83,-207.21,84,-8236,-1316.67,-3362.39,75,-5485,-884.17,-2204.11,161,-8992,-1482.67,-3627.93,12.86,53.02,69.7,13.57,27787,-1905011,-319014.67,-766483.08,0.16,0.11,0.12,-0.03,-0.13,-0.08,-0.12,-0.02,0.25,-19.08,-3.35,-7.65,-0.03,0.07,0.12,0.05,0.46,-18.34,-3.28,-7.42,0.14,0.14,0.14,-0.0,Y
16,38651751,-492115,2577762,860432.67,1034033.82,-33,14,-3.0,25.93,-460,1370,264.17,908.3,-155,-824,-216.17,-126.86,-593,1755,96.0,894.65,211.28,-243.01,58.94,-123.7,-85105,50229,-17157.83,84979.0,0.91,-0.4,0.05,-0.54,0.09,-1.5,-0.37,-0.67,-0.6,3.4,0.56,1.63,0.29,-0.05,0.08,-0.12,-0.68,5.34,0.83,2.32,-0.14,0.16,0.08,0.08,N
48,38657036,-1482228,1458789,163753.0,1349318.16,-9,-329,-127.67,-127.76,-227,-1417,-1001.83,-598.75,-97,-2609,-1251.17,-1047.2,-113,-6934,-2457.17,-2661.63,244.48,353.04,162.78,28.59,-29416,-876925,-379406.5,-340894.63,0.53,0.25,0.22,-0.08,-0.14,-1.14,-0.22,-0.35,-0.06,-10.65,-3.8,-3.98,0.22,0.35,0.15,0.05,-0.06,-11.84,-4.15,-4.54,-0.08,0.21,-0.03,0.1,N
684,38731572,1063459,372429,406088.0,-92945.03,12,-57,-31.0,-23.37,136,271,-84.33,83.34,108,-945,-395.83,-443.0,231,-2084,-552.17,-684.88,185.93,44.81,43.47,-70.93,49636,-215545,-110173.5,-93040.6,0.31,0.25,0.11,-0.06,-0.03,-0.16,-0.02,-0.03,0.58,8.79,0.73,3.44,0.06,0.04,0.02,-0.02,0.47,9.93,1.34,3.77,0.06,-0.01,0.06,-0.02,N
648,38727882,1943986,2920603,1471421.5,282300.71,-4,899,344.0,323.85,-15,7574,4273.67,2601.12,12,9444,4096.33,3239.83,-17,27740,8513.83,10081.09,181.1,-77.87,-7.06,-80.82,-2951,3222951,1179152.5,1137518.51,-0.27,-0.14,-0.16,0.04,0.0,0.66,0.13,0.25,0.1,25.65,11.52,9.69,0.03,-0.13,0.02,-0.04,0.09,33.71,12.84,12.34,-0.04,-0.13,-0.08,-0.02,Y
3,38649032,197434,-1635950,-513364.5,-542298.85,-1,-263,-97.67,-138.22,-8,-4698,-1673.17,-2561.3,-34,-2475,-907.17,-1236.75,-79,-6836,-2318.83,-3466.69,58.63,21.42,42.79,-11.26,-11216,-792367,-325781.0,-457881.49,0.08,-0.45,-0.24,-0.09,0.06,-0.68,-0.07,-0.23,-0.07,-8.91,-2.84,-4.14,-0.02,0.01,0.03,0.01,-0.12,-10.06,-3.08,-4.54,-0.19,-0.11,-0.07,0.02,N
593,38723632,106608,-278280,-56154.67,22016.41,37,224,145.83,77.1,669,3990,2297.0,1225.35,206,3451,1851.17,1217.41,627,5152,2976.17,2208.12,71.05,115.89,155.62,17.43,107716,743091,500557.0,292471.94,0.35,0.82,0.32,0.12,-0.44,-0.49,-0.35,-0.05,1.02,30.36,7.16,11.12,0.07,0.15,0.17,0.04,1.3,37.4,8.25,13.87,0.16,0.09,0.05,-0.01,N
424,38705394,40939,-2057359,-23508.5,-613965.4,10,48,58.5,17.01,150,600,731.0,128.82,-22,3055,914.17,1070.83,163,2390,1327.67,914.31,-18.31,-154.08,19.57,-67.42,5857,421220,228466.67,149192.94,0.31,-0.25,0.0,-0.22,-0.07,-0.66,-0.14,-0.29,0.03,11.44,3.56,4.07,-0.07,-0.1,0.03,-0.02,0.19,7.74,2.98,2.73,0.22,0.08,0.02,-0.06,Y
316,38694071,-1377375,-1499045,-1499388.5,9749.35,-29,-49,11.5,-18.85,-163,-2963,48.67,-1160.38,-268,70,130.83,91.91,-251,698,348.33,292.06,242.48,8.44,187.47,-118.05,-84851,-320237,3644.33,-123367.95,0.63,0.37,0.36,-0.1,-0.16,-0.83,-0.25,-0.24,-0.86,0.08,-0.04,0.17,0.35,-0.01,0.22,-0.12,-0.61,-1.07,-0.31,-0.32,-0.0,0.27,0.05,0.1,Y
652,38728283,679040,-204358,846848.33,-249303.7,42,44,129.83,1.28,1107,-411,1610.0,-806.68,536,1129,1345.33,83.85,976,3212,2887.0,838.63,250.65,-4.53,118.64,-105.55,206489,205640,499522.17,20146.71,-0.03,0.52,0.35,0.21,-0.02,0.32,-0.15,0.1,1.68,20.89,8.68,6.63,0.24,0.02,0.11,-0.06,1.75,18.66,8.51,6.11,-0.19,-0.38,-0.19,-0.08,N
283,38690153,-134647,112350,-496888.5,152193.24,-17,-468,-194.33,-183.22,-233,-11016,-2906.33,-4011.55,-149,-6623,-2202.83,-2462.49,-272,-5993,-3337.5,-2658.13,-101.12,248.87,-3.2,145.86,-52265,-1658839,-671101.83,-645423.26,0.21,-0.3,-0.21,-0.22,0.0,-0.01,0.04,0.0,-0.53,-16.5,-7.72,-7.57,-0.11,0.02,-0.02,0.06,-0.6,-16.48,-8.0,-7.73,-0.68,0.24,-0.12,0.3,N
96,38663186,1005660,1361647,1679525.17,35536.66,28,531,143.0,174.36,440,6532,1715.0,1935.95,484,5272,1343.83,1634.59,425,5397,2481.83,1659.83,212.65,-35.45,-13.47,-77.91,107144,1858949,532505.83,610507.53,0.45,-0.19,0.03,-0.12,0.02,-0.62,-0.08,-0.21,0.9,16.2,6.74,5.63,0.02,-0.08,-0.02,-0.04,0.84,11.14,6.14,3.77,0.11,-0.11,0.02,-0.1,N
285,38690274,147771,4622811,2316594.67,1717580.83,55,280,174.33,85.15,396,3819,2365.5,1359.09,643,3468,1915.83,1115.62,1014,3668,3004.5,1008.5,121.48,-337.67,-99.99,-222.92,148072,1219027,622250.5,419295.35,-0.19,-1.75,-0.36,-0.64,0.44,0.96,0.27,0.19,2.13,9.29,5.86,3.28,0.09,-0.38,-0.12,-0.2,2.55,6.72,5.53,2.17,0.35,-0.48,-0.04,-0.26,Y
425,38705492,-733851,-131940,-28050.33,216783.0,1,-99,-31.17,-55.62,41,-761,-282.33,-661.1,-79,-1308,-317.5,-527.79,-23,-1217,-525.0,-746.75,329.74,367.33,326.86,9.04,-15136,-344036,-98977.33,-163130.58,0.74,2.41,1.02,0.63,-0.22,-1.81,-0.54,-0.54,-0.15,-4.68,-1.62,-2.25,0.37,0.15,0.27,-0.08,-0.05,-3.45,-1.14,-1.51,0.37,0.51,0.29,0.08,Y
225,38682888,1130586,1458789,1535936.83,-4891.16,-5,261,82.17,102.16,-75,4643,1320.33,1805.61,-105,2131,686.67,896.62,-19,4676,1474.17,1843.17,-268.68,14.54,-54.49,106.2,-14407,737671,243176.33,291713.31,-0.14,0.29,0.23,0.13,-0.13,-0.24,-0.24,-0.12,-0.45,2.32,1.29,1.26,0.01,0.05,0.03,0.0,-0.35,1.53,1.15,1.0,0.13,0.08,0.11,-0.01,Y
26,38654092,-66071,-769092,-559835.0,-249590.1,11,96,70.17,25.67,158,1564,980.17,407.91,14,1180,743.83,359.01,68,1748,1488.17,617.84,381.95,64.91,169.82,-110.58,14363,333164,220230.33,102015.42,0.76,1.15,0.31,0.19,-0.2,-0.75,-0.28,-0.31,0.07,4.65,2.4,1.34,0.51,0.0,0.17,-0.15,0.13,5.05,2.66,1.46,0.56,0.64,0.37,0.03,Y
569,38721358,-494312,1422162,996604.33,662293.77,-12,128,24.5,69.03,-316,1680,38.0,701.71,-114,971,-10.0,592.81,-171,4679,569.5,1745.06,-213.05,186.06,58.03,115.79,-41834,494301,63611.67,244201.15,-0.26,0.24,0.42,0.13,-0.01,0.05,-0.11,0.06,-0.26,7.87,1.78,3.16,-0.18,0.07,0.05,0.09,-0.24,11.06,2.38,4.25,0.11,0.29,0.16,0.06,Y
263,38687608,-1172704,543192,-458438.5,774544.4,-21,372,-86.5,153.93,-27,3111,-1485.0,1476.06,-9,-314,-982.67,158.19,-529,2558,-2460.17,1260.1,-76.16,-135.18,-45.2,-24.54,-39006,972221,-235455.0,461263.23,-0.04,-0.54,-0.44,-0.22,0.23,-0.18,0.19,-0.16,-0.6,2.15,-3.9,1.98,-0.16,-0.04,-0.04,0.02,-1.08,-1.57,-5.46,0.76,-0.05,-0.26,-0.12,-0.08,Y
50,38657085,-299124,-2366011,-568090.33,-628626.16,-2,158,73.17,54.67,-137,1951,1240.17,802.85,-109,3437,986.17,1187.39,-218,2773,1431.5,936.63,-22.39,229.82,102.32,71.52,-38859,481169,237993.5,161979.98,-0.15,0.28,0.12,0.23,-0.29,-0.09,-0.12,0.08,-0.16,4.84,2.68,1.48,0.02,0.34,0.16,0.13,-0.0,5.22,3.0,1.62,0.36,-0.09,0.07,-0.17,Y
364,38698345,286473,-672567,-225563.33,-318192.21,-1,-323,-62.17,-125.84,-28,-5433,-1018.67,-2142.56,8,-2619,-473.5,-1013.36,49,-7723,-1477.17,-3046.72,237.65,-447.75,-114.96,-215.73,1347,-1242406,-226570.67,-483911.72,0.49,-2.18,-0.63,-0.87,0.56,-0.11,0.22,-0.31,0.1,-7.06,-1.57,-2.74,0.03,-0.35,-0.14,-0.11,0.18,-6.96,-1.61,-2.71,-0.12,-0.38,-0.17,-0.13,Y
229,38683430,-201176,674727,558427.67,260684.39,-4,95,13.5,28.47,-32,2333,415.83,833.06,51,-418,-258.0,-180.4,30,-891,-44.33,-143.63,193.98,-30.88,-19.83,-93.69,-7300,343361,51296.5,88012.11,0.2,0.75,0.37,0.2,-0.47,0.1,-0.28,0.22,-0.02,-0.91,-0.18,-0.79,0.04,-0.03,0.0,-0.02,0.0,-3.44,-0.78,-1.86,-0.06,0.02,0.02,0.03,N
