Unnamed: 0,match_id,p_total_time_played_min_diff,p_total_time_played_max_diff,p_total_time_played_q25_diff,p_total_time_played_median_diff,p_total_time_played_q75_diff,ph_wins_min_diff,ph_wins_max_diff,ph_wins_q25_diff,ph_wins_median_diff,ph_wins_q75_diff,ph_kills_min_diff,ph_kills_max_diff,ph_kills_q25_diff,ph_kills_median_diff,ph_kills_q75_diff,ph_deaths_min_diff,ph_deaths_max_diff,ph_deaths_q25_diff,ph_deaths_median_diff,ph_deaths_q75_diff,ph_assists_min_diff,ph_assists_max_diff,ph_assists_q25_diff,ph_assists_median_diff,ph_assists_q75_diff,ph_damage_per_min_min_diff,ph_damage_per_min_max_diff,ph_damage_per_min_q25_diff,ph_damage_per_min_median_diff,ph_damage_per_min_q75_diff,ph_time_played_min_diff,ph_time_played_max_diff,ph_time_played_q25_diff,ph_time_played_median_diff,ph_time_played_q75_diff,ph_total_kd_min_diff,ph_total_kd_max_diff,ph_total_kd_q25_diff,ph_total_kd_median_diff,ph_total_kd_q75_diff,ph_kd_ratio_min_diff,ph_kd_ratio_max_diff,ph_kd_ratio_q25_diff,ph_kd_ratio_median_diff,ph_kd_ratio_q75_diff,ph_time_played_ratio_min_diff,ph_time_played_ratio_max_diff,ph_time_played_ratio_q25_diff,ph_time_played_ratio_median_diff,ph_time_played_ratio_q75_diff,ph_damage_per_min_ratio_min_diff,ph_damage_per_min_ratio_max_diff,ph_damage_per_min_ratio_q25_diff,ph_damage_per_min_ratio_median_diff,ph_damage_per_min_ratio_q75_diff,ph_assists_ratio_min_diff,ph_assists_ratio_max_diff,ph_assists_ratio_q25_diff,ph_assists_ratio_median_diff,ph_assists_ratio_q75_diff,ph_win_rate_ratio_min_diff,ph_win_rate_ratio_max_diff,ph_win_rate_ratio_q25_diff,ph_win_rate_ratio_median_diff,ph_win_rate_ratio_q75_diff,target
337,38696307,92488,-311468,44205.25,58490.5,-365130.5,9,276,21.0,96.0,67.5,57,2342,309.25,1530.0,1483.25,29,2566,120.0,613.0,391.25,154,4344,316.5,1786.0,1753.25,69.79,116.36,-92.9,-73.52,-28.25,24319,872448,49308.25,310339.5,239474.75,0.18,0.24,0.4,0.35,0.53,0.18,-0.26,-0.04,-0.17,-0.4,0.27,17.1,0.6,2.07,1.74,0.08,-0.3,-0.13,-0.12,-0.14,0.35,17.86,0.77,2.05,1.7,0.09,-0.12,0.04,0.03,0.01,N
295,38691298,-318653,-1157770,-629615.75,-342602.5,-13964.25,-33,-433,-22.5,-69.5,-352.75,-448,-7042,150.25,-709.0,-3780.75,-222,-6179,-9.25,-710.0,-5147.25,-634,-9652,-650.75,-2024.0,-6178.25,260.49,-3.94,44.18,110.54,64.1,-93152,-1546510,-32994.25,-232342.5,-1262163.5,0.34,-0.15,0.18,0.32,0.31,-0.15,-0.66,-0.04,-0.1,-0.06,-1.19,-14.32,-0.3,-1.97,-6.31,0.11,0.18,0.05,0.05,0.06,-1.43,-13.85,-0.61,-2.13,-5.58,-0.22,-0.22,-0.1,-0.0,0.04,N
251,38685920,673399,-492260,-146160.0,-585931.5,-915650.25,-1,-733,10.0,-15.0,-497.5,-89,-10540,248.0,-14.5,-5273.5,42,-11455,175.25,-92.0,-5060.25,45,-13232,261.25,-393.0,-7994.5,-190.48,-189.78,-5.45,-3.63,46.89,2323,-2278577,46109.0,-48144.5,-1641577.5,-0.02,-2.24,0.13,0.14,-0.33,0.38,0.27,0.09,0.12,0.04,0.2,-22.77,0.29,-0.85,-15.86,-0.04,-0.23,-0.05,-0.14,0.02,0.23,-22.9,0.36,-1.16,-15.2,-0.05,-0.25,0.05,-0.07,-0.11,Y
461,38709997,-1005364,840929,314027.75,-262007.5,-207408.25,-32,-78,-33.75,-43.0,-96.5,-365,-1829,-466.25,-795.0,-1559.5,-260,261,-307.75,-561.0,-1079.0,-493,-819,-533.0,-910.0,-1686.0,-210.66,25.62,-94.62,-123.58,-107.35,-81958,-402774,-89334.0,-128746.0,-325782.5,-0.8,-0.83,-0.51,-0.34,-0.04,0.17,1.2,-0.1,0.12,0.33,-0.75,2.57,-0.74,-1.28,-2.38,-0.09,0.16,-0.04,-0.06,-0.07,-1.03,4.96,-0.91,-1.83,-2.89,-0.4,0.29,-0.35,-0.36,-0.17,N
455,38709302,-1317638,-51793,-1475004.5,-1595959.5,-2106442.75,-17,-272,-12.25,-9.5,-74.25,-230,-5386,-189.5,-103.5,-942.25,-189,-2591,-221.5,-210.0,-720.5,-299,-7764,-114.0,94.5,-1201.5,-445.86,-8.93,-185.8,27.43,-31.64,-59668,-976823,-40869.5,-20595.0,-174778.75,-0.68,0.67,-0.11,-0.03,0.05,-0.78,-0.16,-0.48,-0.1,-0.46,-0.6,-1.59,-0.46,-0.15,-2.27,-0.45,0.0,-0.16,0.05,0.02,-0.61,-3.26,-0.36,0.08,-2.72,-0.9,0.09,-0.12,-0.19,-0.04,N
706,38735591,-557906,-922539,-864441.75,-1449505.5,-1972450.5,-42,-66,-68.5,-176.5,-248.5,-535,-1219,-736.0,-1811.0,-2780.25,-602,-1915,-838.0,-1589.5,-2146.0,-987,-616,-1263.5,-3963.0,-4927.75,-153.72,-147.06,53.6,40.97,118.72,-146543,-290307,-248536.0,-630375.0,-827300.0,0.12,0.17,0.57,0.68,0.54,0.02,-0.4,-0.21,-0.34,-0.31,-1.11,1.08,-2.28,-5.97,-7.18,0.0,-0.06,0.07,0.1,0.06,-1.29,-0.2,-2.34,-5.97,-6.98,-0.0,-0.0,0.0,-0.0,0.02,N
269,38688553,-556957,2659374,-530422.25,-886838.0,-998426.75,-40,36,13.0,-17.0,-17.75,-751,-668,254.0,262.0,-144.0,-466,717,410.5,689.5,625.75,-680,36,199.5,-580.5,1230.75,48.66,248.67,115.04,63.97,77.14,-148234,70164,58763.75,-31410.5,-76466.25,-0.16,-1.38,-0.17,-0.19,-0.69,0.42,0.38,0.12,0.05,0.31,-0.9,-9.8,0.28,-2.28,-3.94,-0.04,0.15,-0.04,0.05,0.03,-1.09,-5.18,-0.36,-3.15,-5.64,-0.05,-0.01,-0.03,0.1,0.07,N
201,38677473,-15687,-1634857,-135556.5,-709688.5,-1057179.5,31,-61,49.25,129.5,159.5,290,-1615,1424.0,2018.0,2789.0,164,-103,758.75,1719.5,2198.0,614,-2304,773.0,2875.5,3070.75,105.58,195.84,-28.4,-89.14,-86.35,121292,-214780,97350.5,516403.5,574819.75,-0.09,-0.43,0.22,0.26,-0.08,-0.03,-0.21,0.24,0.14,-0.1,1.45,-4.83,0.03,1.91,1.99,-0.19,0.26,-0.13,-0.09,0.0,1.24,-2.45,0.25,2.5,2.55,0.02,0.1,0.06,0.03,0.02,Y
161,38671289,263921,1327589,331621.0,-306915.0,68163.5,6,-106,-83.0,-174.5,-39.5,227,-4297,-766.25,-1818.5,-778.25,168,2244,-412.25,-243.5,-668.75,574,-552,-442.25,-2568.0,-2433.25,-136.31,2.63,-50.52,-32.02,2.32,72338,-392179,-187127.0,-542153.0,-154140.5,-0.45,-0.56,-0.35,-0.4,-0.21,0.13,0.92,0.21,0.45,0.44,1.06,0.09,-2.53,-10.62,-4.75,-0.02,-0.3,-0.01,-0.02,-0.01,1.23,-2.76,-2.62,-10.62,-4.46,-0.19,-0.13,-0.1,-0.13,-0.09,N
555,38720016,-1045719,2439140,-541657.25,496013.0,2252210.25,-5,1227,-73.25,-187.0,630.75,-139,19877,-753.75,-1924.0,10318.0,-110,18067,-627.0,-1951.0,6549.25,-148,30530,-1054.5,-2391.0,9324.75,506.16,-132.11,166.34,24.67,-9.94,-29978,4217063,-238496.0,-626412.5,2309333.5,0.56,-0.7,-0.05,-0.07,-0.23,0.18,-0.8,0.06,0.05,-0.14,-0.28,29.18,-2.91,-10.28,19.29,0.4,-0.02,0.1,0.03,-0.0,-0.28,38.23,-3.08,-9.83,18.01,0.06,0.18,-0.01,0.01,0.05,Y
401,38702092,-1750615,2631439,-1544225.5,49390.0,607611.75,-3,-19,-5.0,-3.5,-11.75,-64,-334,-79.0,34.5,-73.25,-71,-276,-30.0,38.5,-62.5,-89,-111,-103.5,-136.5,-224.25,-75.72,49.65,-54.63,-85.51,76.26,-19443,-69254,-10754.25,-10834.0,-38725.25,-0.47,0.96,-0.06,0.02,0.13,-0.27,0.32,-0.01,0.05,0.04,-0.23,-0.38,-0.51,-0.45,-0.64,-0.07,0.03,-0.03,-0.14,-0.07,-0.19,-0.45,-0.46,-0.43,-0.65,-0.23,0.67,-0.04,-0.1,-0.01,N
476,38711559,409779,40932,1303038.75,153030.5,485725.0,7,-382,-41.75,-63.5,-253.25,98,-6002,-537.0,-1237.0,-4462.25,77,-3413,-336.75,-499.0,-2336.0,264,-5995,-609.5,-1248.0,-4894.75,-43.71,-385.6,-206.78,-210.78,-162.44,43408,-1470445,-108819.0,-204069.5,-821627.5,-0.15,-0.42,-0.04,-0.56,-0.78,0.19,0.39,0.2,0.26,0.27,0.51,-14.85,-0.73,-2.01,-4.58,-0.19,-0.47,-0.21,-0.26,-0.25,0.49,-13.41,-0.93,-2.14,-4.68,-0.4,-0.28,-0.18,-0.15,-0.28,N
105,38664896,1000650,1605592,817365.5,623524.5,221590.75,8,-181,56.0,100.5,346.0,138,3925,437.25,773.0,595.0,124,-3158,432.5,1350.5,1637.75,196,-7135,740.75,1813.0,7338.0,146.17,-198.22,85.16,-89.23,-195.38,45386,-976385,162888.25,325809.5,1032087.0,0.05,0.23,-0.06,-0.12,-0.29,-0.19,0.37,0.07,0.25,-0.0,0.27,-11.4,1.16,2.62,4.61,0.09,-0.28,0.01,-0.07,-0.17,0.26,-6.66,0.76,2.33,5.14,-0.05,0.14,-0.04,0.08,0.13,N
565,38721056,-100040,-690120,24158.75,-111400.0,-368830.0,7,170,11.25,14.5,21.5,164,2684,232.5,347.0,188.5,97,1651,111.0,71.5,63.5,282,3151,178.25,509.5,798.75,140.08,-161.93,10.2,20.11,26.28,46187,496148,48513.25,78030.0,91487.0,0.54,0.34,0.43,0.25,-0.0,0.03,-0.3,-0.14,-0.18,-0.18,0.23,4.53,0.26,1.24,3.38,0.13,-0.07,0.01,0.09,0.09,0.24,6.06,0.18,1.37,4.44,-0.25,-0.21,-0.23,-0.09,-0.04,N
389,38700853,963744,-1387310,-37524.25,-863160.0,-863953.25,39,224,91.75,168.0,322.25,423,985,834.75,1951.5,4391.25,344,1216,870.0,1225.0,3593.0,790,6500,1805.5,3740.5,5986.0,-207.42,68.83,-74.16,-55.57,-30.49,125462,656349,290124.5,585974.0,1181656.25,0.29,0.29,0.22,0.15,-0.07,-0.18,-1.4,-0.16,-0.33,-0.71,0.62,10.3,5.0,6.88,10.71,0.02,0.05,-0.01,0.01,0.0,0.61,10.38,5.58,6.9,9.96,0.26,0.06,0.16,0.05,0.06,Y
1,38648734,47902,446956,962662.25,991897.5,655119.25,16,-8,-35.75,-1.0,30.75,80,225,-741.75,732.0,2502.75,-2,-876,-134.75,-82.0,197.25,250,852,-486.5,-87.0,-528.25,-49.33,-71.58,-4.17,44.06,156.84,24361,85131,-95610.75,140.5,1793.0,-0.22,0.56,0.58,0.5,-0.02,-0.26,-0.06,-0.02,-0.16,-0.12,0.16,-6.41,-0.62,-3.11,-8.43,0.12,-0.02,-0.06,-0.08,0.05,0.44,-6.58,-1.12,-2.7,-7.96,0.55,0.01,0.06,0.02,0.02,Y
690,38732649,84799,36544,-454456.5,254922.5,240715.0,-6,480,-6.25,-53.0,-13.5,-76,10198,-142.25,-1523.0,-787.25,86,5866,-147.0,-911.0,-267.25,22,6768,-37.75,-1055.0,-654.0,-292.32,47.05,-167.71,-75.9,-157.1,-2723,1500726,-29567.0,-228003.0,-44028.25,0.15,-0.49,-0.2,-0.3,-0.2,0.11,-0.32,0.09,0.05,-0.2,-0.14,14.04,0.12,-1.25,2.6,-0.24,-0.23,-0.14,-0.07,-0.07,-0.13,13.89,-0.18,-1.97,3.84,-0.02,-0.25,0.14,0.01,-0.09,N
561,38720533,-588107,-897150,-171749.0,284766.5,589926.0,13,-209,10.75,-24.0,-124.0,172,-1043,141.75,-770.5,-2149.25,99,70,44.0,-390.0,-2005.25,399,-4535,42.25,-869.0,-1597.25,-238.71,191.38,25.32,52.34,94.95,49186,-503343,27841.25,-34607.0,-365823.75,0.29,0.14,0.12,0.2,0.06,-0.02,-0.93,-0.0,-0.1,-0.26,0.31,-4.93,0.26,-0.88,-3.29,-0.18,0.25,0.08,0.14,0.14,0.33,-7.14,0.17,-1.42,-3.41,0.08,-0.1,-0.03,-0.01,-0.03,N
80,38661017,-566476,-351807,-535627.25,-689387.5,-794407.5,8,-32,13.25,23.5,31.5,69,1645,176.0,285.0,721.75,-13,3410,102.0,437.0,794.5,49,-1557,181.0,335.5,277.0,153.72,-59.52,72.77,95.42,54.62,16230,231137,34270.25,79054.0,171910.5,0.02,-1.23,0.33,-0.07,-0.45,0.19,0.55,0.28,0.22,-0.12,0.07,18.94,0.45,1.15,1.73,0.02,-0.04,0.02,0.02,0.04,0.05,17.81,0.46,1.08,1.41,0.07,-0.22,-0.14,-0.09,-0.11,Y
205,38678393,782637,-1931281,50267.25,-209573.5,-958594.25,26,191,84.75,97.0,197.75,479,3934,1089.75,1145.0,2528.5,249,1682,686.5,282.5,1682.25,481,454,1433.5,1701.0,2975.0,-133.01,-58.54,-174.62,-169.14,-105.29,94435,385616,314157.5,255358.0,700499.25,0.43,0.21,0.36,0.4,0.34,-0.1,-0.8,-0.12,-0.22,-0.51,0.81,1.12,1.91,2.0,7.01,-0.06,-0.2,-0.12,-0.05,-0.12,0.91,-0.83,1.82,1.86,5.44,0.16,0.11,0.06,-0.04,0.06,N
34,38655418,717631,863018,-798461.0,-297474.0,201893.75,28,581,27.0,80.0,379.75,516,8819,438.75,990.5,4516.0,410,2813,389.25,604.0,2547.5,712,10104,492.0,1485.0,7037.25,80.28,4.84,42.79,82.15,172.36,87811,1770793,71105.5,216271.5,1046579.0,0.31,-0.8,0.12,0.23,-0.08,0.09,0.07,-0.01,-0.1,-0.09,1.06,12.73,0.5,2.32,7.78,-0.03,-0.12,0.01,-0.05,0.07,1.49,14.82,1.29,2.83,6.94,0.11,-0.14,0.08,0.05,0.09,N
508,38715197,1009099,-205488,1212891.0,1048324.0,-338658.25,-3,263,1.25,82.0,313.5,-211,4802,102.75,710.5,4310.0,1,5440,100.0,1119.5,3299.25,-65,5984,-28.75,1565.5,7089.0,-31.12,-440.6,-79.35,-101.0,-332.57,-6695,949852,18246.0,269752.0,1083950.75,-0.1,-4.2,-0.25,-0.18,-0.47,0.64,-0.01,0.34,0.29,0.37,0.1,12.12,0.2,4.47,7.07,-0.14,-0.13,-0.12,-0.22,-0.14,-0.04,9.72,-0.11,4.6,8.44,-0.02,-0.45,-0.07,-0.17,-0.28,N
427,38705725,927503,878656,698467.75,1083733.0,1029019.75,4,-19,-21.5,122.0,378.0,59,6250,-258.5,1859.5,3883.75,68,8145,-37.0,1583.5,3733.5,153,-5860,-228.0,3502.5,8052.75,-44.48,-30.92,10.62,-88.95,-139.11,28763,-106566,-49054.75,540896.0,1366313.0,-0.08,-1.25,-0.13,-0.67,-0.93,0.31,0.07,0.27,0.19,0.2,0.38,-8.2,-0.21,4.65,15.42,0.07,0.05,0.04,-0.04,0.01,0.38,-7.66,-0.01,4.95,13.53,-0.19,-0.15,-0.07,-0.06,-0.13,N
454,38709236,-1316846,845698,-1280278.0,-247821.0,323217.25,3,434,-15.0,-17.0,-7.0,13,6248,-196.0,-237.5,-91.5,21,3321,-94.5,-119.5,-101.0,24,8915,-255.75,-279.0,-225.75,-8.09,-3.55,-83.05,-90.26,-111.01,4573,1481111,-37684.25,-43545.5,-22942.25,-0.27,-0.51,0.15,-0.05,-0.19,0.04,0.08,0.09,0.1,0.09,0.08,16.48,-0.39,-0.51,-0.15,0.02,0.05,-0.1,-0.02,-0.07,0.06,17.61,-0.43,-0.57,-0.38,0.12,0.08,0.04,0.1,-0.05,N
366,38698616,-467138,2040399,-100395.5,-69775.5,-310783.0,3,16,25.25,-35.0,-164.25,80,1161,344.5,209.0,-159.75,27,599,276.0,83.0,-1226.0,54,-101,415.5,-1423.0,-4019.0,216.42,195.11,223.6,194.18,140.65,1631,-117320,75189.25,-119330.0,-554738.0,0.49,0.57,0.46,0.16,0.14,-0.12,-0.91,-0.12,-0.21,-0.68,-0.16,3.84,0.69,-1.17,-4.84,0.12,0.25,0.11,0.12,0.13,-0.05,2.47,0.62,-0.86,-4.76,0.18,0.23,0.03,-0.01,-0.08,N
91,38662399,-1457907,-2529736,-974699.5,-1140935.5,-1262831.5,1,-181,-122.75,-206.0,-222.5,24,-4606,-857.25,-775.0,-2220.5,-40,-3850,-1398.0,-2152.0,-2373.5,33,-3944,-2753.0,-3854.5,-3243.75,375.0,123.77,319.51,276.73,140.49,1019,-759662,-440886.5,-704741.5,-719044.5,0.43,0.97,0.77,0.73,1.1,-0.21,-0.65,-0.26,-0.57,-0.65,-0.1,0.73,-5.06,-5.15,0.51,0.25,0.18,0.26,0.19,0.19,-0.11,3.49,-4.88,-5.41,2.93,-0.01,0.13,0.09,0.09,0.09,N
339,38696488,64983,405604,344704.75,278752.5,-1013215.75,-8,53,62.75,115.5,131.5,-257,1499,676.0,1320.5,1903.5,-125,-641,552.5,997.5,908.5,147,1550,967.5,1730.5,1361.0,160.63,-166.73,2.5,-1.99,-82.16,-18462,3747,222224.75,403665.5,344474.75,0.08,0.27,0.09,0.06,0.07,-0.04,-0.07,-0.15,-0.2,-0.12,1.39,3.7,1.36,1.53,2.74,0.18,-0.1,0.08,0.06,-0.05,2.08,4.78,1.33,0.55,2.1,0.05,-0.02,0.03,0.02,0.06,Y
564,38720807,910750,2439140,200855.75,-282073.5,1867737.25,8,1368,12.5,178.5,309.25,135,20896,133.5,2108.0,4367.5,201,19835,132.5,1559.0,3093.5,211,33945,581.75,3505.0,6239.25,180.17,-223.59,-43.38,-17.74,33.28,36898,4915839,63236.5,637278.5,1097167.5,0.08,-0.44,-0.11,-0.22,-0.39,0.16,-0.09,0.08,0.02,0.12,0.42,35.71,0.23,6.31,11.02,0.14,-0.18,-0.01,-0.04,-0.09,0.42,45.65,0.27,6.62,11.72,-0.06,-0.05,-0.15,-0.12,-0.11,Y
345,38696994,427968,-254975,852384.5,710196.5,-411763.0,-6,-258,-13.0,-26.0,-46.5,17,-1736,-70.75,-263.0,-2281.5,8,-3611,-52.25,-155.0,-9.5,-105,-1296,-278.75,-657.0,-556.75,-125.71,159.83,67.53,-13.14,40.38,-18745,-746862,-44302.0,-72710.0,-138630.0,-0.12,-0.64,0.16,-0.06,-0.32,0.28,0.68,0.16,0.18,0.23,-0.16,-14.42,-0.7,-2.23,-1.88,-0.3,-0.05,0.01,-0.0,-0.04,-0.29,-12.0,-0.67,-3.17,-0.91,0.04,0.14,0.01,-0.02,-0.11,Y
241,38684592,-471117,-1229919,-776731.75,-177734.0,-924572.25,4,121,5.5,17.0,6.0,15,278,161.0,456.0,372.25,91,1200,89.25,130.0,-636.25,-5,4455,184.0,44.0,-66.0,-102.2,98.79,45.95,84.64,111.59,6038,460125,31844.75,30952.0,-69674.25,0.27,0.17,-0.02,-0.16,0.61,-0.17,-1.02,-0.16,0.01,-0.24,-0.02,6.72,0.47,0.03,0.12,0.05,0.06,0.12,0.09,0.09,-0.11,10.61,0.47,-0.1,0.25,0.07,0.13,0.01,0.08,0.09,Y
13,38651160,-723834,-2248594,-835683.0,-575728.5,-36026.25,-52,386,-53.0,-51.5,-71.75,-588,7258,-679.25,-710.5,-988.5,-440,5206,-475.25,-570.5,-1299.5,-1059,6493,-1074.5,-1216.5,-835.0,41.05,-17.8,20.25,-35.42,86.19,-180321,1257616,-189868.75,-193443.5,-261871.5,-0.31,-0.17,-0.22,0.03,0.11,-0.18,0.97,0.0,0.12,0.67,-1.56,33.86,-1.53,-2.59,-2.41,0.01,0.13,0.04,0.11,0.17,-1.44,41.87,-1.52,-2.3,-2.13,-0.92,-0.03,-0.44,-0.08,-0.04,N
315,38693968,1331762,2838808,720722.0,746614.5,896965.75,-7,-469,20.75,0.0,-24.5,5,-4581,224.25,212.5,-151.75,-1,-3641,316.75,-143.0,-425.0,-81,-6608,469.25,-130.5,-674.0,-67.92,-106.7,193.82,225.73,79.21,-8002,-1294202,90122.0,-15222.0,-84045.5,0.07,-0.57,0.24,0.19,0.31,0.43,-0.37,-0.05,-0.26,-0.21,0.03,-14.22,1.03,0.19,-0.41,0.19,-0.11,0.11,0.1,-0.04,-0.14,-12.73,1.13,-0.01,-0.38,-0.36,-0.07,-0.19,-0.06,-0.01,N
600,38724409,559644,-4931087,534060.5,233018.0,-32022.25,-27,-178,-24.5,-42.5,-80.0,-304,-1554,-414.75,-985.5,-1729.5,-144,-3062,-328.25,-905.5,-1108.5,-616,-5353,-498.5,-884.0,-1545.5,-93.84,13.0,38.62,90.14,67.97,-83130,-960471,-80153.25,-174537.0,-325763.25,-0.11,1.01,-0.43,-0.37,0.47,-0.13,0.49,-0.08,0.32,0.43,-1.13,-12.5,-0.84,-1.35,-3.08,0.04,-0.05,0.07,0.03,0.03,-1.21,-12.38,-1.2,-1.44,-2.65,-0.11,0.18,-0.1,-0.09,-0.02,N
387,38700714,929792,199812,1987139.75,952113.0,781050.25,-2,245,18.0,25.5,57.0,-59,5045,115.0,192.0,731.75,-51,1456,162.75,302.0,610.0,-58,4938,378.5,531.5,1107.5,148.82,151.33,-158.9,-101.04,-3.82,-11545,885070,53473.5,100600.5,187689.75,0.07,0.56,-0.16,-0.01,0.18,-0.12,0.21,-0.2,-0.19,-0.02,-0.07,2.56,0.6,0.9,1.91,0.04,0.22,-0.14,-0.15,-0.19,-0.07,2.23,0.66,0.75,2.15,0.49,0.6,0.14,0.05,0.02,Y
273,38689098,-1305765,-1516577,-2097211.0,-1798986.5,-1570063.5,-30,181,-62.25,-33.5,12.5,-701,2961,-945.0,-794.0,971.0,-674,-368,-874.5,-672.5,404.0,-585,4129,-1172.0,-649.0,-493.5,224.04,159.62,174.15,189.99,242.65,-135729,608765,-249257.75,-133005.0,36114.5,-0.06,3.78,0.43,0.67,1.12,-0.55,-0.16,-0.5,-0.47,-0.59,-1.12,-1.81,-1.86,-0.51,0.18,0.21,0.4,0.17,0.15,0.18,-1.15,-1.89,-1.61,-0.58,-0.46,0.08,0.96,0.08,0.07,0.14,Y
166,38671820,-14016,-1390357,-197751.25,-227681.5,-1569622.0,2,424,13.25,67.0,264.75,-145,5780,156.5,970.5,1693.0,-80,4768,204.5,572.0,2539.25,126,7716,369.5,1006.0,6235.5,-196.96,-130.92,-3.84,-59.51,18.53,-785,1409566,48848.75,162047.5,936142.5,-0.56,0.09,-0.11,-0.17,-0.17,-0.04,0.07,0.15,0.09,0.2,0.18,12.07,0.53,1.6,10.6,-0.13,-0.02,-0.13,-0.08,-0.03,0.1,11.38,0.78,1.68,10.44,-0.08,0.1,0.03,-0.01,-0.03,Y
702,38735025,910333,1388450,1164909.0,1306427.5,1462184.75,136,289,142.25,185.0,79.25,1049,3465,2293.25,2311.5,1646.5,1078,4210,1901.0,2477.0,2562.5,3187,6754,3285.75,4260.0,3722.25,-357.52,131.37,-68.12,-38.99,-36.49,457157,961662,545276.75,671963.5,414809.25,0.21,-1.54,-0.53,-0.61,-0.97,0.27,-0.11,0.32,0.38,0.23,4.72,-3.34,5.4,6.79,1.83,-0.08,0.04,-0.03,-0.04,-0.03,5.07,-0.72,5.43,6.9,2.05,0.19,-0.04,0.12,0.07,-0.0,N
646,38727846,-51005,-40145,-243610.75,-356169.0,-302890.25,-3,-60,-10.5,-23.5,-11.75,-98,-3137,-99.75,175.5,267.75,46,315,-77.75,184.0,378.25,-184,-2112,-89.75,-238.0,-288.75,249.55,-386.71,-91.01,-137.82,-232.17,-15788,-121303,-40805.25,-31694.0,18774.5,0.05,-0.68,-0.19,-0.4,-0.39,0.16,0.03,0.12,0.23,0.12,-0.31,8.81,-0.73,-0.64,-1.59,0.3,-0.24,-0.02,-0.07,-0.04,-0.42,5.98,-0.7,-0.92,-1.93,0.07,0.04,-0.0,-0.04,-0.08,Y
484,38712380,316946,297653,-89702.25,-417127.5,-322772.25,11,-444,5.75,-55.0,-145.75,87,-6067,-25.75,-1116.0,-983.0,118,-3861,75.5,-371.5,-865.75,192,-8677,348.0,-852.5,-4024.75,44.73,-87.06,101.66,132.76,-3.18,24656,-1511217,3224.75,-200968.5,-443372.0,-0.06,-0.58,-0.46,-0.42,-0.06,0.07,0.31,0.22,0.48,0.41,0.52,-16.32,0.26,-1.44,-6.87,0.1,0.06,0.06,0.02,0.02,0.57,-16.95,0.51,-0.99,-8.73,0.33,0.21,0.04,-0.04,0.02,Y
691,38732834,299643,1839205,879100.25,605421.5,123783.5,1,304,10.25,57.0,154.0,-58,4091,202.5,964.0,1915.25,94,5685,50.5,435.0,1862.75,75,5154,76.0,626.5,2268.25,-23.91,-6.53,-8.68,-32.55,-47.07,13256,1147006,46249.0,175648.0,721327.75,0.31,-0.13,-0.26,-0.47,-0.52,0.02,-0.08,0.15,0.35,0.21,0.34,10.66,0.33,1.6,6.7,-0.18,-0.16,-0.2,-0.26,-0.21,0.29,10.96,0.05,1.65,6.33,-0.08,-0.14,-0.17,-0.12,-0.15,Y
504,38714935,-1422076,-1300523,-1389212.0,-1060260.0,-1458665.5,2,359,-19.0,-6.0,259.0,5,5566,-201.25,-112.5,3643.75,35,4882,-134.0,36.5,2684.25,-62,7355,-299.0,-10.0,4153.5,-218.83,268.43,112.9,103.54,-33.59,-537,1101987,-71696.0,7855.0,901624.0,-0.28,-1.2,0.08,-0.11,-0.39,0.16,-0.18,0.18,0.12,-0.13,-0.12,10.3,-0.72,-0.11,4.93,-0.14,0.23,0.1,0.07,-0.03,-0.2,9.19,-0.68,-0.21,5.18,-0.02,0.01,-0.0,0.0,0.01,N
243,38684838,-1009087,-142832,-1169367.75,-494967.0,-400484.25,17,71,-10.75,-32.0,-24.0,106,533,-403.75,-531.0,-167.75,221,-308,-371.75,-494.0,-104.75,264,1923,-209.75,-465.5,-427.25,-448.62,-209.08,-4.89,-16.36,-76.85,69811,216110,-62438.75,-111666.0,-34787.5,-0.18,-0.17,0.06,0.12,0.15,-0.12,0.23,-0.1,-0.08,-0.01,0.57,2.3,-0.02,0.1,0.12,-0.44,0.05,-0.02,0.01,-0.09,0.44,2.59,-0.08,0.03,0.11,0.05,-0.4,0.02,-0.04,-0.09,N
566,38721061,177130,644229,-226903.0,-756629.5,-236636.5,-2,-613,-71.75,-155.0,-216.5,-36,-5866,-1228.75,-2770.5,-2120.0,-14,-6643,-917.0,-1479.5,-3194.75,-71,-6573,-1050.75,-2908.5,-4629.75,-28.56,-76.0,11.37,14.27,94.72,-11832,-2080614,-250709.25,-558894.0,-788083.5,0.43,0.01,0.3,0.38,0.11,-0.11,-0.28,-0.14,-0.29,-0.25,-0.25,-19.44,-4.06,-2.39,-14.4,0.04,-0.08,0.08,0.16,0.12,-0.29,-19.55,-4.22,-3.12,-11.55,0.01,0.14,-0.0,0.02,0.11,Y
562,38720582,1946100,1071113,731188.0,274421.0,456506.25,17,448,18.5,27.5,65.75,175,4899,205.75,472.0,1116.25,248,3795,195.0,381.0,763.5,516,10587,384.75,420.5,1114.0,98.82,50.27,-20.68,8.44,-36.31,77414,1470715,46014.5,89050.5,204238.75,-0.14,0.01,-0.15,-0.09,-0.13,-0.02,0.16,-0.07,-0.02,-0.05,0.85,8.17,0.81,1.08,1.59,0.02,-0.04,0.01,-0.01,-0.08,1.03,8.86,0.85,1.04,1.91,-0.06,-0.18,0.03,0.02,-0.09,Y
