Unnamed: 0,match_id,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_mean_Team0,p_total_time_played_mean_Team1,p_total_time_played_std_Team0,p_total_time_played_std_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_mean_Team0,ph_wins_mean_Team1,ph_wins_std_Team0,ph_wins_std_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_mean_Team0,ph_kills_mean_Team1,ph_kills_std_Team0,ph_kills_std_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_mean_Team0,ph_deaths_mean_Team1,ph_deaths_std_Team0,ph_deaths_std_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_mean_Team0,ph_assists_mean_Team1,ph_assists_std_Team0,ph_assists_std_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_mean_Team0,ph_damage_per_min_mean_Team1,ph_damage_per_min_std_Team0,ph_damage_per_min_std_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_mean_Team0,ph_time_played_mean_Team1,ph_time_played_std_Team0,ph_time_played_std_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_mean_Team0,ph_total_kd_mean_Team1,ph_total_kd_std_Team0,ph_total_kd_std_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_mean_Team0,ph_kd_ratio_mean_Team1,ph_kd_ratio_std_Team0,ph_kd_ratio_std_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_mean_Team0,ph_time_played_ratio_mean_Team1,ph_time_played_ratio_std_Team0,ph_time_played_ratio_std_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_mean_Team0,ph_damage_per_min_ratio_mean_Team1,ph_damage_per_min_ratio_std_Team0,ph_damage_per_min_ratio_std_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_mean_Team0,ph_assists_ratio_mean_Team1,ph_assists_ratio_std_Team0,ph_assists_ratio_std_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_mean_Team0,ph_win_rate_ratio_mean_Team1,ph_win_rate_ratio_std_Team0,ph_win_rate_ratio_std_Team1,target
26,38654092,179689,245760,2206072,2975164,1567349.67,2127184.67,760458.01,1010048.11,13,2,161,65,88.17,18.0,49.42,23.75,179,21,2750,1186,1296.17,316.0,845.72,437.81,52,38,1816,636,947.0,203.17,582.48,223.48,131,63,2893,1145,1832.0,343.83,1026.43,408.58,775.55,393.6,1110.02,1045.11,1000.27,830.45,133.93,244.51,24432,10069,518371,185207,278696.17,58465.83,167581.3,65565.88,1.21,0.45,3.44,2.29,1.68,1.37,0.87,0.68,0.41,0.61,1.28,2.03,0.91,1.18,0.28,0.59,0.21,0.14,6.59,1.94,3.03,0.63,2.04,0.7,1.03,0.51,1.33,1.33,1.16,0.99,0.14,0.29,0.27,0.14,7.28,2.23,3.37,0.7,2.25,0.79,1.04,0.48,1.79,1.15,1.23,0.86,0.28,0.25,Y
569,38721358,79289,573601,3713240,2291078,2327665.0,1331060.67,1268850.74,606556.97,4,16,372,244,147.5,123.0,161.66,92.63,58,374,5760,4080,1929.83,1891.83,2082.87,1381.15,19,133,3279,2308,1348.83,1358.83,1487.48,894.67,71,242,9460,4781,3154.67,2585.17,3734.49,1989.43,517.8,730.85,1382.61,1196.55,1010.53,952.5,282.19,166.4,9927,51761,1285735,791434,498381.0,434769.33,552348.33,308147.18,0.87,1.13,3.05,2.81,1.98,1.56,0.79,0.66,0.52,0.53,1.3,1.26,0.82,0.93,0.35,0.28,0.14,0.39,15.46,7.59,5.65,3.87,6.23,3.07,0.69,0.87,1.44,1.37,1.15,1.09,0.27,0.17,0.18,0.42,19.99,8.93,6.7,4.33,7.94,3.69,1.08,0.97,1.48,1.18,1.21,1.06,0.15,0.09,Y
263,38687608,848936,2021640,4728867,4185675,2399533.33,2857971.83,1568761.41,794217.02,12,33,882,510,194.33,280.83,341.07,187.13,169,196,10418,7307,2234.17,3719.17,4038.13,2562.07,136,145,6673,6987,1570.67,2553.33,2540.34,2382.15,248,777,12634,10076,3020.83,5481.0,4820.13,3560.03,606.17,682.32,979.6,1114.79,840.99,886.18,127.51,152.05,39087,78093,2638904,1666683,585203.0,820658.0,1018469.45,557206.22,1.01,1.05,1.56,2.1,1.19,1.62,0.21,0.43,0.82,0.59,1.45,1.64,1.08,0.9,0.21,0.38,0.54,1.14,26.69,24.55,6.1,10.0,10.27,8.28,0.81,0.96,1.17,1.21,1.02,1.06,0.13,0.11,0.61,1.69,27.37,28.94,6.43,11.89,10.48,9.73,0.99,1.04,1.25,1.51,1.11,1.23,0.1,0.18,Y
50,38657085,823497,1122621,2660706,5026717,1811373.67,2379464.0,729090.51,1357716.67,10,12,391,233,147.5,74.33,136.78,82.11,95,232,4894,2943,2290.5,1050.33,1817.26,1014.41,84,193,5640,2203,1830.67,844.5,1976.48,789.09,197,415,7601,4828,2952.67,1521.17,2621.49,1684.86,697.42,719.81,1191.11,961.29,966.3,863.97,157.8,86.28,32220,71079,1296180,815011,504330.83,266337.33,445520.48,283540.5,0.87,1.01,2.14,1.87,1.43,1.31,0.53,0.29,0.59,0.87,1.31,1.4,0.92,1.03,0.29,0.21,0.54,0.7,13.55,8.71,5.38,2.69,4.5,3.02,0.89,0.87,1.38,1.04,1.13,0.97,0.19,0.06,0.63,0.64,14.79,9.57,5.93,2.93,4.94,3.32,0.95,0.59,1.21,1.3,1.07,1.0,0.09,0.26,Y
364,38698345,502496,216023,2907272,3579839,1672334.0,1897897.33,990211.23,1308403.44,6,7,29,352,17.17,79.33,9.47,135.32,71,99,509,5942,265.33,1284.0,171.29,2313.85,67,59,317,2936,216.0,689.5,110.91,1124.27,137,88,529,8252,312.67,1789.83,150.52,3197.24,720.83,483.17,1061.18,1508.93,854.2,969.16,119.63,335.36,21111,19764,94625,1337031,63098.17,289668.83,34662.85,518574.57,0.99,0.5,1.73,3.91,1.17,1.81,0.29,1.16,0.86,0.3,1.63,1.75,1.19,0.97,0.25,0.56,0.26,0.16,0.88,7.94,0.58,2.15,0.26,3.0,0.84,0.8,1.22,1.57,0.97,1.12,0.15,0.25,0.3,0.13,0.91,7.88,0.6,2.21,0.25,2.96,0.84,0.96,1.26,1.64,1.04,1.21,0.14,0.28,Y
229,38683430,649794,850970,3374577,2699850,2375295.5,1816867.83,954066.73,693382.35,9,13,333,238,122.33,108.83,117.64,89.17,132,164,4670,2337,1645.5,1229.67,1643.34,810.28,166,115,2598,3016,1182.5,1440.5,1025.95,1206.35,335,305,5516,6407,2440.83,2485.17,2259.86,2403.49,765.54,571.56,925.98,956.86,810.66,830.49,59.71,153.4,44172,51472,1095696,752335,423268.17,371971.67,391300.75,303288.63,0.8,0.6,2.24,1.49,1.41,1.04,0.56,0.36,0.53,0.99,1.61,1.51,1.01,1.29,0.4,0.18,0.74,0.76,11.46,12.37,4.29,4.47,4.04,4.82,0.89,0.85,1.08,1.12,0.98,0.98,0.07,0.09,0.88,0.88,10.73,14.17,4.44,5.21,3.97,5.82,0.86,0.92,1.18,1.16,1.04,1.02,0.12,0.09,N
37,38655670,255850,937328,1820570,3224790,1115550.17,2104452.0,556108.79,951437.89,9,10,149,319,69.0,118.33,50.97,116.45,210,178,1844,5954,983.33,1844.33,621.67,2138.04,109,105,1646,4017,771.17,1416.0,643.19,1462.65,235,264,2028,5733,1186.67,2513.83,714.16,2321.69,815.62,815.58,1217.12,980.23,962.86,891.92,134.71,53.54,40721,47932,394424,1113110,222307.83,423521.33,151851.29,402893.43,0.66,1.03,2.24,1.78,1.66,1.39,0.59,0.31,0.57,0.78,2.24,1.34,1.03,1.04,0.62,0.18,0.44,0.47,3.99,8.48,2.37,3.83,1.37,3.09,0.85,0.96,1.37,1.12,1.11,1.02,0.18,0.06,0.47,0.46,4.39,9.9,2.57,4.39,1.49,3.77,0.85,0.85,1.38,1.04,1.11,0.97,0.21,0.09,N
157,38670801,1010590,126836,4358744,6075765,2494427.33,2669687.5,1261135.75,2217031.74,45,17,816,255,277.17,107.17,296.94,108.93,408,113,15456,3353,4767.17,1441.17,5752.52,1521.05,302,88,9269,3547,2784.5,1163.83,3605.45,1325.03,1017,186,14271,5066,4825.83,1885.67,5142.97,1975.47,725.81,622.68,1059.45,1060.49,866.74,850.58,122.51,180.62,153272,42786,2764758,872516,955136.67,376557.83,1019554.18,379776.75,1.17,0.6,3.41,2.73,1.99,1.39,0.92,0.79,0.41,0.55,0.98,1.76,0.7,1.1,0.22,0.44,2.06,0.43,26.5,8.56,8.5,3.86,9.77,3.59,0.91,0.8,1.23,1.12,1.04,0.99,0.11,0.12,1.97,0.4,26.67,9.03,8.68,3.58,9.88,3.53,1.01,0.93,1.28,1.21,1.13,1.03,0.09,0.1,N
237,38684014,1805296,427112,3741938,2577603,2473307.5,1886154.67,742148.59,785098.93,7,15,570,126,148.5,47.67,211.28,41.8,97,167,6337,2072,1886.67,738.0,2313.09,755.65,64,93,5175,1006,1483.83,454.17,1866.85,364.79,142,248,8198,2716,2429.83,1000.33,2981.35,948.5,584.39,622.56,1077.26,1224.41,827.78,946.31,188.31,193.56,20362,39099,1654719,353096,449075.33,143099.5,608675.34,118985.81,1.0,0.76,1.64,2.33,1.3,1.55,0.27,0.61,0.9,0.59,1.21,2.1,1.02,1.03,0.11,0.58,0.25,0.5,17.3,5.92,4.5,1.9,6.42,2.05,0.81,0.72,1.29,1.45,1.0,1.13,0.17,0.25,0.3,0.47,15.95,7.13,4.56,2.26,5.8,2.47,0.92,0.93,1.16,1.41,1.06,1.19,0.09,0.16,N
679,38731014,185780,379225,3417932,2714842,1844443.33,1945642.5,1083822.34,985374.74,40,5,234,119,82.67,47.33,76.51,40.67,519,82,3144,1683,1207.17,664.33,981.71,621.95,357,66,1910,1959,753.83,685.83,604.04,690.93,631,128,4022,1935,1490.5,801.33,1340.1,643.12,931.55,765.59,1208.15,1081.43,1084.67,860.62,90.93,113.43,108014,20419,687282,410959,247732.67,155621.67,226737.84,138796.39,1.38,0.47,2.03,2.11,1.63,1.09,0.24,0.57,0.53,0.81,1.0,2.6,0.83,1.45,0.18,0.67,0.89,0.52,7.35,3.13,2.35,1.63,2.47,1.06,1.11,0.8,1.52,1.14,1.22,0.99,0.15,0.13,1.13,0.56,7.97,3.34,2.55,1.73,2.67,1.14,1.02,0.94,1.48,1.16,1.19,1.05,0.16,0.09,N
374,38699314,1348168,239676,3296440,3386954,2017223.33,1744915.5,861762.63,1292897.51,10,9,752,706,169.17,227.0,290.31,268.32,187,131,6926,9604,1757.17,3218.67,2607.34,3797.39,165,77,6504,4646,1477.0,1951.67,2491.42,1849.94,228,135,15325,16666,3350.33,4533.67,5944.01,6222.1,715.02,676.15,1207.1,1186.78,888.88,934.67,195.15,172.86,46630,35099,2524694,2528193,562180.33,815166.83,974072.34,961934.67,1.06,1.01,1.68,2.76,1.36,1.56,0.26,0.67,0.78,0.36,1.21,1.41,0.95,1.01,0.15,0.37,0.59,0.36,27.59,28.88,5.71,8.87,10.75,10.71,0.92,1.0,1.4,1.15,1.06,1.07,0.2,0.06,0.63,0.29,27.24,28.74,5.71,8.53,10.58,10.62,0.82,0.92,1.39,1.13,1.06,1.01,0.21,0.08,N
370,38699029,928449,776568,3971476,6075765,2211048.5,3184482.0,1167899.76,1905339.99,5,98,265,491,81.83,253.33,101.94,157.88,75,1247,3151,5762,990.0,3047.83,1220.98,1597.86,53,1196,1923,6277,670.67,3045.17,782.4,2160.86,143,2049,5792,10523,1583.0,5152.67,2226.24,3571.43,815.06,840.83,1410.18,1116.88,940.92,905.89,231.58,104.99,17377,369725,946396,1543354,271522.17,892719.17,364465.45,505928.76,0.94,0.68,2.4,2.16,1.57,1.18,0.49,0.51,0.51,0.63,1.57,1.81,0.97,1.17,0.36,0.39,0.21,3.62,5.62,17.63,2.04,11.61,2.24,5.54,0.85,0.94,1.64,1.3,1.08,1.08,0.28,0.13,0.31,3.38,5.53,18.14,2.14,11.47,2.3,5.84,0.87,0.9,1.64,1.17,1.16,1.04,0.27,0.09,Y
175,38673196,1702160,177171,4316436,6075765,2479646.5,2139676.33,968352.18,2294294.99,5,13,126,234,53.0,78.33,50.56,87.27,56,182,1829,3307,680.5,1211.0,701.9,1331.5,75,142,1260,3547,518.83,1048.5,514.86,1314.45,78,340,2476,3561,1017.67,1270.0,1005.69,1297.29,668.84,799.62,1168.99,1076.3,881.0,928.47,178.79,96.82,15516,64952,441947,872516,187114.17,283035.0,192212.83,322353.4,0.75,0.85,2.68,1.65,1.34,1.2,0.7,0.32,0.56,0.86,1.63,1.46,1.14,1.11,0.4,0.22,0.15,0.68,5.79,8.08,2.21,2.58,2.44,2.93,0.86,0.92,1.37,1.14,1.02,1.04,0.18,0.09,0.15,0.66,5.16,6.8,2.1,2.45,2.13,2.51,0.91,0.73,1.24,1.26,1.09,0.97,0.11,0.19,Y
660,38728936,1373523,524469,4147542,2638394,2601996.5,1359658.67,990638.84,741053.41,7,15,295,67,127.33,33.17,111.87,21.71,101,190,3083,871,1634.0,443.5,1289.1,309.57,109,124,3043,469,1209.5,306.5,1045.0,145.26,227,217,6669,987,2463.67,551.67,2332.87,334.66,742.06,597.31,1199.23,1284.85,946.98,946.75,160.43,234.18,31685,37162,912001,174728,402745.5,97794.33,338420.86,57629.95,0.84,0.88,1.98,1.89,1.35,1.38,0.48,0.41,0.69,0.71,1.48,1.28,1.04,0.98,0.27,0.26,0.31,0.34,13.86,1.77,5.71,1.02,5.39,0.62,1.01,0.85,1.26,1.49,1.09,1.14,0.09,0.22,0.35,0.41,14.36,2.04,6.21,1.1,5.64,0.7,0.81,0.82,1.13,1.39,1.0,1.14,0.12,0.2,Y
494,38713266,670371,1675726,2991256,5248172,1796254.33,3057273.17,890980.03,1286707.93,25,10,172,161,68.17,67.83,53.05,59.52,398,158,1904,2239,880.33,1054.17,559.41,878.86,297,181,1713,1437,722.5,816.5,530.22,552.29,340,231,3214,4099,1386.83,1627.17,998.7,1531.07,806.2,832.36,1062.6,997.08,928.14,889.67,105.29,61.48,82514,45643,535305,540414,222332.83,252382.67,163866.52,205801.48,0.91,0.87,1.8,1.62,1.3,1.17,0.31,0.28,0.8,0.69,1.19,1.7,1.05,1.2,0.16,0.41,0.83,0.35,6.44,5.3,2.32,2.56,2.09,1.98,0.92,0.97,1.23,1.25,1.06,1.05,0.13,0.1,0.74,0.4,7.13,6.28,2.6,2.8,2.33,2.38,0.92,0.71,1.28,1.13,1.06,0.92,0.13,0.15,Y
522,38716720,146843,1743627,4404530,6122248,2392796.5,3407200.17,1535746.16,1523523.45,5,28,569,1586,175.17,346.67,221.47,611.29,105,297,8351,23428,2297.17,5071.0,3104.55,9060.77,95,366,6682,21072,1803.5,4319.33,2471.87,8223.35,143,650,11726,38150,3668.33,7980.5,4718.55,14826.12,756.02,728.03,1101.39,968.51,902.44,870.56,128.27,80.74,24660,106799,1910199,5644578,611094.83,1236094.5,745526.96,2171327.98,0.6,0.81,1.8,1.83,1.18,1.22,0.39,0.42,0.8,0.62,1.89,1.37,1.19,1.05,0.4,0.28,0.19,1.05,11.95,46.34,5.12,11.2,5.17,17.39,1.0,0.97,1.15,1.21,1.06,1.09,0.07,0.08,0.25,1.0,12.63,54.79,5.13,12.5,5.38,20.87,0.74,0.91,1.13,1.11,0.94,1.01,0.17,0.08,N
194,38676565,831656,425321,2919457,4384346,1873650.17,2200015.5,825026.62,1281826.86,17,26,413,569,161.33,180.83,185.07,226.36,201,335,6874,8351,2312.83,2858.5,2771.74,3544.97,93,209,4768,6682,1681.33,2125.67,1915.92,2749.76,280,438,9307,11726,2713.33,3158.17,3487.7,4456.01,745.82,835.77,1199.23,1091.75,1006.75,966.35,162.22,87.08,39130,85369,1379711,1910199,524729.17,605404.0,606735.85,762374.0,0.93,0.9,2.16,2.04,1.52,1.52,0.55,0.42,0.4,0.64,1.26,1.27,0.94,0.92,0.34,0.24,0.47,1.03,27.07,11.34,8.89,4.51,11.65,4.81,1.06,1.04,1.66,1.2,1.24,1.11,0.22,0.05,0.52,0.97,20.23,11.19,7.79,4.3,9.47,4.53,1.02,0.93,1.32,1.18,1.13,1.08,0.1,0.09,Y
602,38724485,743366,214514,5026717,1740040,2043623.0,651961.67,1723867.35,596826.2,6,9,242,172,66.83,44.0,88.66,63.11,63,157,3499,1180,1004.67,428.5,1287.56,379.62,77,85,2157,951,617.83,351.0,786.53,326.3,167,193,3456,3973,1121.5,998.0,1230.12,1470.9,618.61,538.19,1274.14,1146.23,869.81,904.97,238.78,217.62,20190,24720,703266,552621,208366.0,143109.5,257078.09,202525.77,0.81,0.85,2.45,1.85,1.46,1.37,0.61,0.33,0.59,0.66,1.56,1.28,1.1,0.89,0.36,0.24,0.34,0.24,7.11,6.04,2.17,1.5,2.52,2.23,0.82,0.69,1.36,1.49,1.01,1.13,0.2,0.28,0.44,0.36,7.49,7.06,2.43,1.75,2.61,2.62,0.91,1.01,1.42,1.36,1.11,1.14,0.17,0.13,N
610,38725272,872576,1506848,6122248,4714217,3489317.0,2715034.83,1942525.59,1320704.71,26,29,1586,610,358.33,149.83,606.22,229.7,340,405,23428,9311,5344.83,2249.67,8947.23,3535.6,283,363,21072,7124,4535.83,1838.33,8138.64,2658.3,787,548,38150,10865,7918.5,2768.5,14857.33,4017.69,863.37,633.84,1099.54,1047.64,940.08,862.71,86.91,167.07,102607,103362,5644578,1999805,1255334.83,512341.67,2163656.76,743235.43,1.11,0.86,1.61,1.31,1.29,1.07,0.18,0.16,0.88,0.93,1.23,1.6,1.02,1.19,0.16,0.24,1.01,0.84,46.34,19.17,10.76,4.79,17.56,7.12,1.01,0.83,1.16,1.22,1.08,1.01,0.05,0.14,1.2,0.86,54.79,20.3,12.12,5.05,21.02,7.56,0.96,0.86,1.12,1.11,1.04,1.0,0.07,0.1,Y
437,38707045,397935,475905,2595077,2779845,1537540.17,1502338.67,842216.6,801064.98,0,3,462,280,99.17,98.5,179.48,102.2,10,57,5994,4886,1292.83,1413.0,2323.54,1807.7,32,77,4597,2114,1062.67,808.67,1770.04,760.21,24,90,8931,3250,1995.67,1492.0,3444.89,1427.75,551.25,453.07,1354.01,1166.55,904.43,908.71,261.67,283.93,8413,17387,1606496,829481,361083.5,304297.0,619833.11,308039.54,0.31,0.56,2.25,2.31,1.26,1.38,0.73,0.78,0.64,0.59,3.62,1.64,1.42,1.15,1.13,0.49,0.1,0.17,16.45,18.65,3.9,4.83,6.31,7.06,0.73,0.75,1.45,1.36,1.08,1.11,0.24,0.25,0.05,0.17,15.92,16.63,3.96,4.5,6.07,6.26,0.0,0.74,1.05,1.22,0.81,1.06,0.4,0.19,N
457,38709537,1429861,2214597,3445728,4095980,2436921.5,3049472.83,706870.49,794123.81,3,4,367,519,103.67,192.0,140.8,187.69,35,93,5276,7612,1303.5,2756.5,2011.35,2692.04,46,81,4006,4688,1009.0,2164.67,1509.43,1901.18,85,73,4056,10230,1478.33,4005.67,1714.39,3754.03,606.04,739.57,1040.39,1036.84,786.93,874.21,149.97,106.1,12475,15901,1290637,1781796,344367.0,679562.67,495353.29,642023.54,0.76,0.85,1.46,1.62,1.13,1.3,0.3,0.31,0.75,0.67,1.65,1.35,1.12,1.03,0.36,0.28,0.12,0.36,11.03,19.05,3.26,6.4,4.26,7.03,0.83,0.94,1.21,1.1,0.98,1.02,0.12,0.06,0.13,0.38,8.21,20.27,2.81,6.84,3.35,7.52,0.89,0.68,1.26,1.16,1.08,0.99,0.13,0.18,Y
584,38722467,670263,321442,1863994,2107271,1089518.0,1200837.5,448014.62,717572.39,4,16,205,172,78.5,75.17,80.09,68.23,40,210,3482,1820,1268.17,814.17,1354.35,606.34,38,134,2622,1287,910.83,695.33,1007.11,445.55,128,486,3340,3973,1241.5,1504.5,1197.18,1408.85,501.57,538.19,1274.14,1266.87,903.49,883.46,264.02,239.55,12661,57280,655170,552621,243517.67,245580.33,249419.12,206876.15,0.93,0.68,2.45,1.57,1.41,1.21,0.54,0.37,0.59,0.71,1.48,1.69,1.01,1.1,0.31,0.45,0.15,0.56,6.28,6.04,2.23,2.59,2.29,2.22,0.83,0.69,1.36,1.21,1.07,1.01,0.2,0.18,0.22,0.74,6.24,7.06,2.29,2.78,2.25,2.45,0.98,0.94,1.2,1.16,1.09,1.05,0.07,0.09,Y
683,38731394,233543,1732486,2510617,6155641,1321307.17,2966675.0,807250.4,1670055.75,10,55,302,852,101.17,416.33,108.64,271.09,81,587,4360,8376,1520.5,4929.17,1618.99,2788.48,119,372,3556,6616,1114.33,3635.33,1286.26,2179.96,224,951,5540,18747,1928.83,8204.67,2012.7,5980.7,449.28,577.4,1129.6,1227.54,922.21,886.02,241.78,235.27,34201,154269,1036204,3057914,341194.83,1391515.0,374980.83,977412.79,0.6,0.85,1.68,2.59,1.3,1.48,0.4,0.61,0.66,0.53,1.44,1.18,0.96,0.87,0.28,0.24,0.37,1.58,12.46,44.6,3.72,17.61,4.53,16.13,0.75,0.82,1.27,1.46,1.12,1.11,0.19,0.25,0.48,1.7,11.71,40.74,3.72,17.08,4.26,14.71,0.92,0.96,1.62,1.33,1.2,1.12,0.23,0.12,Y
589,38723280,367628,413864,3697365,2697530,1730697.33,1357501.33,1297809.08,817991.94,10,45,117,295,72.5,163.0,46.44,101.09,114,447,2100,5095,1163.17,2586.67,836.31,1830.63,53,306,1477,3405,765.0,1704.0,589.25,1217.61,146,706,2035,5987,1290.5,3285.33,779.44,1948.48,771.59,833.77,1075.88,1119.84,945.83,945.6,120.22,97.1,21189,111503,393373,1042025,234538.83,554595.0,157678.74,367727.4,1.12,1.21,2.15,1.86,1.62,1.52,0.39,0.24,0.56,0.76,1.09,1.14,0.87,0.87,0.22,0.14,0.2,1.14,4.26,8.9,2.61,4.8,1.43,3.04,0.86,0.97,1.18,1.19,1.07,1.09,0.12,0.08,0.27,1.26,4.03,9.56,2.86,5.4,1.44,3.21,0.95,1.04,1.64,1.23,1.17,1.11,0.25,0.07,Y
608,38725018,524469,295004,3716501,4316436,1740400.83,2138853.67,1142398.69,1619296.74,10,9,166,422,64.33,144.67,61.48,192.06,128,63,2890,7109,932.5,2338.67,1103.19,3111.48,117,89,1865,4880,821.33,1341.83,791.63,1927.29,217,202,3103,7378,1384.0,2688.5,1278.38,3446.28,597.01,751.16,1284.85,1279.35,917.38,1018.82,230.39,195.13,37162,28044,594760,1545653,230849.17,501996.67,228998.54,675533.0,0.59,0.5,1.6,2.86,1.14,1.78,0.38,0.87,0.74,0.45,1.8,1.98,1.17,0.93,0.38,0.56,0.34,0.32,4.53,14.44,1.98,5.2,1.72,6.7,0.77,1.05,1.49,1.7,1.12,1.25,0.25,0.26,0.41,0.35,5.36,15.77,2.23,5.57,1.94,7.22,0.95,0.82,1.39,1.39,1.11,1.14,0.17,0.18,Y
67,38659592,267648,65695,5026717,4961897,2583739.0,2159881.5,1645883.87,1732446.77,11,8,503,582,236.33,200.33,158.84,263.42,143,106,8119,6521,4164.33,2018.67,2532.84,2515.34,209,57,4806,7923,2309.33,2244.33,1492.05,3191.95,240,108,10668,12613,4934.0,4635.5,3454.37,6101.87,717.06,439.49,1058.08,1107.26,893.14,782.4,144.43,235.53,42960,20323,1790773,1883233,860902.0,683110.5,562775.35,889284.78,0.68,0.81,2.41,2.96,1.68,1.44,0.56,0.84,0.62,0.55,1.71,1.22,0.91,0.95,0.4,0.24,0.46,0.21,10.63,21.52,7.11,8.05,3.66,10.31,0.89,0.66,1.11,1.45,1.01,1.03,0.1,0.29,0.48,0.23,13.19,21.75,7.93,8.11,4.32,10.35,0.97,0.59,1.16,1.23,1.05,1.06,0.07,0.24,Y
453,38709111,713914,1527464,4134460,3899862,2413116.33,2501923.5,1127075.97,841322.3,7,22,35,102,20.67,47.5,11.18,28.32,139,348,433,1489,286.33,649.83,130.68,426.66,113,163,335,763,221.83,381.33,96.57,203.56,122,389,701,1681,390.17,828.83,241.72,500.23,831.66,785.72,1040.39,1101.22,914.32,927.22,85.47,138.57,26087,66054,93122,291206,62078.83,135044.83,31457.08,80036.14,1.01,1.31,1.46,2.13,1.29,1.69,0.17,0.35,0.81,0.6,1.12,1.21,0.97,0.85,0.12,0.26,0.3,0.83,1.08,3.11,0.67,1.64,0.31,0.89,0.96,0.82,1.21,1.17,1.11,1.04,0.08,0.14,0.32,0.86,1.15,3.33,0.78,1.84,0.36,1.1,0.94,1.02,1.28,1.3,1.13,1.17,0.13,0.11,N
168,38672294,109528,296560,2307412,1881401,1346577.17,1171644.0,775465.63,529797.58,9,11,362,196,155.17,94.0,130.03,74.29,131,101,4828,2788,2194.83,1271.67,1866.82,1013.98,40,83,4975,2595,1694.5,825.67,1779.61,949.91,89,164,6669,3368,2390.33,1747.0,2330.77,1323.96,612.0,702.09,1282.99,1183.04,935.45,957.1,274.46,186.61,13032,30454,1405293,781109,518189.5,321947.5,497561.04,290611.42,0.73,0.69,3.28,3.7,1.8,2.09,0.99,1.2,0.36,0.37,1.63,1.8,0.92,0.92,0.49,0.67,0.14,0.31,14.7,9.39,5.43,3.86,5.38,3.89,0.78,0.83,1.37,1.4,1.05,1.1,0.24,0.25,0.18,0.29,12.98,7.63,4.71,3.67,4.58,3.39,0.96,0.98,1.73,1.5,1.24,1.21,0.34,0.22,N
681,38731128,990423,1552970,4520794,3242463,2180634.0,2242524.0,1318592.84,620308.64,7,6,194,548,63.5,219.17,68.0,202.83,102,88,3652,4349,1055.83,2323.33,1340.57,1774.86,70,57,2118,5634,668.67,2234.0,751.82,2088.6,189,124,3049,13049,1192.33,4882.33,1094.03,4828.27,803.52,406.41,1033.36,1054.93,960.01,846.26,85.67,250.03,23328,20526,635663,1781041,217795.17,708174.83,225912.38,652691.98,0.85,0.66,1.72,1.7,1.42,1.22,0.34,0.41,0.69,0.73,1.39,1.32,0.94,1.05,0.25,0.24,0.39,0.25,5.43,21.21,1.92,7.7,1.94,7.66,0.93,0.68,1.23,1.26,1.14,1.01,0.12,0.2,0.5,0.27,6.17,22.23,2.07,8.34,2.19,8.06,0.94,0.82,1.14,1.19,1.04,1.01,0.08,0.13,N
