account_id,p_total_matches_played,p_total_kills,p_total_deaths,p_total_wins,p_total_assists,p_total_time_played,p_avg_kills,p_win_rate
1525811966,66,528,180,42,776,118846,8.0,0.6363636363636364
1525860572,329,3179,2510,173,3485,680822,9.662613981762918,0.5258358662613982
1526126178,220,2472,974,141,2299,351813,11.236363636363636,0.6409090909090909
1526314497,622,6152,5171,344,5211,1124695,9.890675241157556,0.5530546623794212
1526372670,643,5743,3260,376,6523,1241262,8.931570762052877,0.5847589424572317
1526527189,378,2782,1744,226,3962,734448,7.35978835978836,0.5978835978835979
1526836984,263,1699,2041,157,3172,482798,6.4600760456273765,0.596958174904943
1526849227,136,1606,1165,91,1272,266672,11.808823529411764,0.6691176470588235
1527115732,856,6538,4124,438,9198,1790351,7.63785046728972,0.5116822429906542
1527202641,328,3096,2170,163,2834,622496,9.439024390243903,0.4969512195121951
1527275450,1089,8536,8626,560,10614,2213889,7.838383838383838,0.5142332415059688
1528300514,768,8534,3746,463,6063,1504890,11.111979166666666,0.6028645833333334
1528704742,342,3023,2064,204,3594,579272,8.839181286549708,0.5964912280701754
1528830170,709,5342,6213,388,6793,1411540,7.534555712270804,0.5472496473906912
1529103482,981,4628,4569,496,9177,2036426,4.71763506625892,0.5056065239551478
1529541873,159,1964,815,108,948,315793,12.352201257861635,0.6792452830188679
1529829716,1270,9044,3408,659,14947,2393571,7.121259842519685,0.5188976377952756
1530686526,688,3850,6110,357,7634,1429651,5.59593023255814,0.5188953488372093
1532558207,2267,16143,10945,1164,21492,4512971,7.120864578738421,0.513453903837671
1533048395,1139,9762,7863,604,11081,2337504,8.570676031606672,0.5302897278314311
1533206301,428,3486,1603,223,4105,805413,8.144859813084112,0.5210280373831776
1533536472,560,4189,2009,340,5560,1153341,7.480357142857143,0.6071428571428571
1533574581,133,1569,811,86,1389,238638,11.796992481203008,0.6466165413533834
1533819750,130,1207,951,73,1308,256239,9.284615384615385,0.5615384615384615
1536722172,1208,10922,10092,630,14266,2545124,9.041390728476822,0.5215231788079471
1537968389,341,2873,2084,208,3671,610823,8.425219941348974,0.6099706744868035
1538686234,182,1226,1146,101,2240,352597,6.736263736263736,0.554945054945055
1539135820,665,6189,3344,342,7044,1341825,9.306766917293233,0.5142857142857142
1539522457,46,446,256,30,470,81728,9.695652173913043,0.6521739130434783
1541607493,654,7210,2984,359,7438,1309016,11.02446483180428,0.5489296636085627
1542102060,51,720,283,44,585,83390,14.117647058823529,0.8627450980392157
1543296811,1230,7748,10616,657,10624,2408703,6.299186991869918,0.5341463414634147
1543408935,346,3960,2296,215,3661,643868,11.445086705202312,0.6213872832369942
1543720654,410,3494,2376,215,3608,839645,8.521951219512195,0.524390243902439
1543890752,1680,15935,9944,850,15502,3245264,9.485119047619047,0.5059523809523809
1544988058,792,5477,5019,384,8810,1512643,6.915404040404041,0.48484848484848486
1545973772,389,3996,1533,279,4430,718438,10.272493573264782,0.7172236503856041
1546466393,652,5830,3946,342,6779,1235574,8.941717791411042,0.5245398773006135
1546763935,1433,8660,9378,720,15084,2841462,6.043265875785067,0.5024424284717376
1546843254,1526,13222,13643,769,15719,3208668,8.66448230668414,0.5039318479685452
1546904283,41,460,92,38,391,55609,11.21951219512195,0.926829268292683
1547158208,423,3804,2190,235,4718,802623,8.99290780141844,0.5555555555555556
1547168404,55,919,400,40,598,102866,16.70909090909091,0.7272727272727273
1547803892,241,1954,1211,134,2483,450713,8.107883817427386,0.5560165975103735
1548096050,292,2433,1823,151,2388,589346,8.332191780821917,0.5171232876712328
1548109779,1139,8899,5607,587,12968,2251161,7.812993854258121,0.5153643546971027
1548232283,784,7386,7473,419,7224,1588442,9.420918367346939,0.5344387755102041
1548747949,984,7365,7823,523,9934,1984026,7.484756097560975,0.5315040650406504
1549555838,19,134,110,12,288,35638,7.052631578947368,0.631578947368421
1550145133,73,622,486,41,918,141692,8.520547945205479,0.5616438356164384
1550425157,659,5064,3612,345,8268,1262372,7.684370257966616,0.5235204855842185
1551432322,741,4001,4030,391,8408,1559658,5.399460188933873,0.5276653171390013
1551831196,659,5140,3288,372,7807,1316261,7.79969650986343,0.5644916540212443
1551899522,1511,12000,10548,755,13764,2866757,7.941760423560556,0.499669093315685
1552768882,840,6586,5929,445,8815,1675174,7.84047619047619,0.5297619047619048
1553167448,258,2248,1559,147,2772,502494,8.713178294573643,0.5697674418604651
1554672722,74,734,300,50,786,139347,9.91891891891892,0.6756756756756757
1554906948,426,4083,2343,269,4492,726053,9.584507042253522,0.6314553990610329
1555565276,592,5582,4245,344,6403,1119062,9.429054054054054,0.581081081081081
1555585577,179,1915,1084,120,2034,344228,10.69832402234637,0.6703910614525139
1555744383,418,4186,2390,273,4804,766822,10.014354066985646,0.65311004784689
1557303666,1124,7519,6088,608,12370,1931011,6.68950177935943,0.5409252669039146
1558594524,630,4453,3834,382,6887,1181053,7.068253968253968,0.6063492063492063
1559161654,1362,10457,11398,720,12116,2806431,7.677679882525697,0.5286343612334802
1559192833,332,2188,1356,183,4082,677562,6.590361445783133,0.5512048192771084
1560494557,820,7688,5882,449,7476,1403343,9.37560975609756,0.5475609756097561
1560523081,767,5045,4470,403,7705,1476846,6.577574967405476,0.5254237288135594
1560813098,711,5132,2850,395,7688,1439150,7.218002812939522,0.5555555555555556
1561074676,161,1946,874,82,2134,327611,12.08695652173913,0.5093167701863354
1561137209,174,1228,1259,92,1324,328167,7.057471264367816,0.5287356321839081
1561399996,1136,10315,6951,694,14727,2266699,9.080105633802816,0.6109154929577465
1561625257,186,1198,1003,97,1945,384694,6.440860215053763,0.521505376344086
1562248701,696,4935,5121,374,6577,1337292,7.0905172413793105,0.5373563218390804
1562838735,1369,10315,8365,682,13144,2663516,7.534696859021183,0.4981738495252009
1562981212,569,4607,3635,355,5801,1038990,8.096660808435852,0.6239015817223199
1563836151,763,6226,5702,382,7102,1514996,8.159895150720839,0.5006553079947575
1564756106,117,1446,575,77,1101,234437,12.35897435897436,0.6581196581196581
1564883452,375,3688,1944,216,4782,778313,9.834666666666667,0.576
1565744493,1035,7568,7911,567,10490,1837490,7.312077294685991,0.5478260869565217
1565866434,139,1062,865,73,1169,273349,7.640287769784172,0.5251798561151079
1566787290,760,6386,4859,421,8054,1442799,8.402631578947368,0.5539473684210526
1567226833,461,4581,1575,235,3551,820088,9.937093275488069,0.5097613882863341
1567609853,928,7250,5858,517,8247,1836335,7.8125,0.5571120689655172
1568004029,785,6444,5232,418,6957,1481388,8.20891719745223,0.532484076433121
1568006878,905,5090,5669,460,9695,1785755,5.624309392265193,0.5082872928176796
1568595470,427,3161,2283,207,4373,754432,7.402810304449648,0.4847775175644028
1569403186,1320,10016,7324,664,14522,2559585,7.587878787878788,0.503030303030303
1571150131,342,2407,2325,186,3377,689390,7.038011695906433,0.543859649122807
1571472431,109,676,663,62,1216,199781,6.201834862385321,0.5688073394495413
1571482850,25,217,146,24,375,44253,8.68,0.96
1571496598,39,326,201,25,477,73274,8.35897435897436,0.6410256410256411
1571739137,20,195,123,17,230,32448,9.75,0.85
1571865009,21,225,133,13,216,38482,10.714285714285714,0.6190476190476191
1571969349,47,371,269,29,547,91578,7.8936170212765955,0.6170212765957447
1572108281,12,200,61,9,146,21175,16.666666666666668,0.75
1572350581,29,268,153,22,356,50448,9.241379310344827,0.7586206896551724
1572762737,1070,9015,7093,551,10344,2114005,8.425233644859814,0.5149532710280373
1572967252,944,9333,4639,536,8713,1764899,9.88665254237288,0.5677966101694916
1573124798,1161,8717,8715,605,11908,2318377,7.508182601205857,0.5211024978466839
1573259696,81,773,498,54,831,146876,9.54320987654321,0.6666666666666666
1573787623,1538,11939,9621,784,17159,2975499,7.7626788036410925,0.5097529258777633
1575345996,1738,13027,9986,917,16696,3389777,7.495397008055236,0.5276179516685846
1576723802,744,4706,5618,367,6913,1456884,6.325268817204301,0.4932795698924731
1577340506,351,3565,2504,210,3312,665587,10.156695156695157,0.5982905982905983
1577505945,719,5819,3349,404,7639,1500321,8.09318497913769,0.5618915159944368
1577627958,601,5835,3234,308,5652,1165482,9.70881863560732,0.5124792013311148
1578055213,191,1601,1085,110,2423,375337,8.38219895287958,0.5759162303664922
1579232052,102,1186,583,76,1136,181425,11.627450980392156,0.7450980392156863
1579444271,88,633,473,52,1013,164732,7.193181818181818,0.5909090909090909
1581030135,74,443,438,44,1257,147062,5.986486486486487,0.5945945945945946
1581817877,284,2379,1490,196,2769,490268,8.376760563380282,0.6901408450704225
1582656679,85,966,436,63,856,157752,11.364705882352942,0.7411764705882353
1583141033,346,3520,1390,254,3544,591180,10.173410404624278,0.7341040462427746
1583254751,130,1064,847,68,1482,233501,8.184615384615384,0.5230769230769231
1583787100,600,4918,3113,337,7045,1198702,8.196666666666667,0.5616666666666666
1584354866,342,3927,2137,209,3734,613696,11.482456140350877,0.6111111111111112
1584591945,444,3684,2203,302,4463,782202,8.297297297297296,0.6801801801801802
1584835939,807,6493,5315,443,7018,1615863,8.045848822800496,0.5489467162329615
1585883621,290,1708,1895,166,3687,533483,5.889655172413793,0.5724137931034483
1586159406,569,4304,4947,288,5198,1154853,7.56414762741652,0.5061511423550088
1586879217,399,3956,2294,194,3051,771490,9.914786967418546,0.48621553884711777
1587637859,109,602,522,64,1318,191029,5.522935779816514,0.5871559633027523
1587785499,1137,9412,8656,571,10026,2261401,8.27792436235708,0.5021987686895338
1587994934,250,2102,1041,165,3984,450497,8.408,0.66
1588365521,300,3146,1120,221,2980,520764,10.486666666666666,0.7366666666666667
1588797229,103,1048,522,59,1183,187483,10.174757281553399,0.5728155339805825
1588935812,118,1220,599,89,1268,187513,10.338983050847459,0.7542372881355932
1589104644,117,1135,563,92,1190,176771,9.7008547008547,0.7863247863247863
1589676954,1774,14766,9921,1059,18323,3199154,8.323562570462233,0.59695603156708
1591197043,917,7874,5998,510,8720,1739231,8.586695747001091,0.5561613958560524
1592121821,1406,9596,7485,762,14393,2470523,6.825035561877667,0.5419630156472262
1593487517,1095,7130,8504,546,11996,2159255,6.511415525114155,0.4986301369863014
1594163085,631,6079,3472,403,5363,1089271,9.63391442155309,0.6386687797147385
1594371179,522,4542,2689,273,4062,1028940,8.701149425287356,0.5229885057471264
1594944355,222,2230,1180,150,2997,395137,10.045045045045045,0.6756756756756757
1595054265,1048,9384,6186,570,12108,2036744,8.954198473282442,0.5438931297709924
1599733928,301,2663,1861,176,3048,565170,8.847176079734218,0.584717607973422
1599940693,479,3377,2747,284,6169,860380,7.050104384133611,0.592901878914405
1601676613,616,4962,3920,314,5556,1267452,8.055194805194805,0.5097402597402597
1602132865,925,7584,7378,476,8112,1836692,8.198918918918919,0.5145945945945946
1602219635,1191,8904,10646,626,13442,2273036,7.476070528967254,0.5256087321578505
1602368140,1212,7462,8602,636,13819,2451778,6.156765676567657,0.5247524752475248
1604688985,90,1057,617,63,924,184544,11.744444444444444,0.7
1604980006,976,6492,5299,491,11338,1951715,6.651639344262295,0.5030737704918032
1605265537,1702,12593,12784,910,17199,3377971,7.398942420681551,0.5346650998824912
1605793446,991,9021,7478,516,6609,1928289,9.1029263370333,0.520686175580222
1606068436,74,683,391,43,788,134459,9.22972972972973,0.581081081081081
1606084616,832,8221,5394,465,7508,1638146,9.881009615384615,0.5588942307692307
1606960988,1021,8084,5320,548,10466,2011244,7.917727717923604,0.5367286973555337
1607343417,855,5210,3868,451,9183,1680927,6.093567251461988,0.5274853801169591
1608175445,478,4292,2030,293,6688,913029,8.97907949790795,0.6129707112970711
1608273880,365,2750,1595,189,4380,746582,7.534246575342466,0.5178082191780822
1608417118,958,6784,5107,492,9585,1735055,7.081419624217119,0.5135699373695198
1610018145,82,537,353,48,997,159677,6.548780487804878,0.5853658536585366
1610278196,201,1867,1171,104,2191,398430,9.288557213930348,0.5174129353233831
1610485462,587,4684,2535,354,7015,1193857,7.9795570698466785,0.6030664395229983
1610777448,109,880,714,62,1502,207719,8.073394495412844,0.5688073394495413
1610906733,1558,12108,10119,816,16397,2758733,7.7715019255455715,0.5237483953786907
1611087535,315,1793,850,191,5154,634766,5.692063492063492,0.6063492063492063
1611124668,344,2550,2092,187,3726,670273,7.412790697674419,0.5436046511627907
1611231673,281,2893,1078,210,2922,480618,10.295373665480428,0.7473309608540926
1611420799,259,2113,1744,145,2624,541213,8.158301158301159,0.5598455598455598
1611512492,1601,9764,9992,836,17897,3239144,6.098688319800125,0.5221736414740787
1611527174,1014,9091,6160,549,11485,1883569,8.965483234714004,0.5414201183431953
1611752326,40,521,199,34,408,65414,13.025,0.85
1612215488,1769,13254,6430,904,17393,3512308,7.492368569813454,0.5110231769361221
1613472567,537,4738,3327,308,5247,1111990,8.823091247672254,0.5735567970204841
1613795480,449,3253,3117,247,5450,857928,7.244988864142539,0.5501113585746102
1614478885,668,4449,4457,367,6918,1334303,6.660179640718563,0.5494011976047904
1614524720,927,7118,6675,479,7983,1888716,7.678532901833873,0.5167206040992449
1616662815,675,5557,5175,356,6352,1285023,8.232592592592592,0.5274074074074074
1617328521,1091,5350,7216,564,10574,2266614,4.903758020164986,0.5169569202566453
1617587382,1201,8009,8324,625,14778,2311714,6.668609492089925,0.5203996669442131
1620386639,886,5365,5252,482,8857,1748409,6.055304740406321,0.5440180586907449
1620808298,202,2038,1543,132,1894,403148,10.089108910891088,0.6534653465346535
1621967868,536,5462,2992,281,5254,939238,10.190298507462687,0.5242537313432836
1622040476,6,48,6,6,74,10332,8.0,1.0
1623491853,1122,7521,9311,580,12069,2302639,6.7032085561497325,0.5169340463458111
1623954262,615,3666,3742,333,6173,1153433,5.9609756097560975,0.5414634146341464
1624341528,2145,12779,11508,1104,25324,4245678,5.957575757575758,0.5146853146853146
1625578694,254,1877,1922,136,2609,472610,7.389763779527559,0.5354330708661418
1626352590,126,1013,561,70,1115,222699,8.03968253968254,0.5555555555555556
1626541424,969,6973,5571,503,9954,1997385,7.196078431372549,0.5190918472652218
1627167500,823,6334,6751,412,7882,1644579,7.6962332928311055,0.5006075334143378
1631346892,684,7500,2424,462,7396,1205545,10.964912280701755,0.6754385964912281
1631553601,822,8407,5484,450,8598,1467976,10.22749391727494,0.5474452554744526
1633303312,1083,6771,6279,593,11644,2133681,6.252077562326869,0.5475530932594644
1634951974,335,1671,1778,177,4501,718423,4.988059701492538,0.5283582089552239
1638345031,703,5033,5728,355,6730,1418793,7.159317211948791,0.5049786628733998
1650097169,297,2614,1939,170,2413,502892,8.801346801346801,0.5723905723905723
1650736201,352,3707,1288,183,3692,725857,10.53125,0.5198863636363636
1651706592,703,3329,5554,386,7234,1371976,4.735419630156472,0.5490753911806543
1652220580,163,1849,891,113,1680,258415,11.343558282208589,0.6932515337423313
1652853369,222,2182,1138,124,2143,414655,9.82882882882883,0.5585585585585585
1653167506,294,2889,1770,174,3713,591012,9.826530612244898,0.5918367346938775
1659551328,650,5670,4189,343,6596,1175345,8.723076923076922,0.5276923076923077
1661328613,378,2886,1771,219,3764,741097,7.634920634920635,0.5793650793650794
1662419499,31,295,165,23,470,56194,9.516129032258064,0.7419354838709677
1662459560,722,6038,3952,361,8982,1440439,8.362880886426593,0.5
1662920819,231,1715,1501,126,2528,419793,7.424242424242424,0.5454545454545454
1664094293,317,2171,2219,173,2931,631898,6.848580441640379,0.5457413249211357
1664320841,185,1600,1083,98,2277,367652,8.64864864864865,0.5297297297297298
1665324865,223,2722,1629,119,2252,467034,12.20627802690583,0.5336322869955157
1668944095,744,5399,5151,441,8095,1345901,7.256720430107527,0.592741935483871
1669585434,168,2299,479,110,1525,330145,13.68452380952381,0.6547619047619048
1669962078,190,1810,1143,123,1644,328975,9.526315789473685,0.6473684210526316
1672245415,1902,17570,8561,1240,18896,3294289,9.23764458464774,0.6519453207150369
1672347538,1820,16471,11723,905,13893,3454916,9.05,0.49725274725274726
1673733202,865,7124,3708,448,9126,1722289,8.235838150289018,0.5179190751445086
1673876903,801,7676,4179,438,6608,1411177,9.583021223470661,0.5468164794007491
1674609588,803,6524,4590,412,7788,1462691,8.12453300124533,0.5130759651307597
1674617124,44,329,257,23,543,79312,7.4772727272727275,0.5227272727272727
1675013638,1299,11789,4974,713,12156,2462343,9.075442648190917,0.5488837567359507
1675112184,903,4923,7559,475,8386,1763230,5.451827242524917,0.5260243632336655
1676140735,1037,7757,6333,545,9308,2036822,7.4802314368370295,0.5255544840887174
1676299122,1394,13576,9108,746,14792,2548092,9.738880918220946,0.5351506456241033
1676561981,578,4805,3260,302,5912,1129128,8.313148788927336,0.5224913494809689
1676690647,859,7757,6925,415,9647,1739148,9.030267753201397,0.4831199068684517
1677104859,516,3881,3034,261,5161,981854,7.521317829457364,0.5058139534883721
1678858550,2205,25636,16558,1108,18047,4353193,11.626303854875284,0.5024943310657597
1679123205,149,1864,974,95,1568,284022,12.51006711409396,0.6375838926174496
1681627629,862,5590,5408,504,8250,1682507,6.48491879350348,0.5846867749419954
1681646355,127,1059,739,59,980,234570,8.338582677165354,0.4645669291338583
1681876151,200,1635,1312,121,1860,385991,8.175,0.605
1681882306,706,6631,4226,363,7022,1322932,9.392351274787535,0.5141643059490085
1682058286,56,805,118,47,494,84584,14.375,0.8392857142857143
1682265751,1763,13958,9605,917,15367,3175365,7.917186613726602,0.5201361315938741
1682391475,1290,13524,5236,729,13003,2387816,10.483720930232558,0.5651162790697675
1682414798,34,578,47,33,392,50715,17.0,0.9705882352941176
1682826834,29,421,129,23,279,48517,14.517241379310345,0.7931034482758621
1683715117,83,1194,520,55,854,144977,14.385542168674698,0.6626506024096386
1684004802,201,2502,1416,132,2058,409111,12.447761194029852,0.6567164179104478
1684206649,261,2698,1500,164,2511,497322,10.337164750957854,0.6283524904214559
1684321269,53,646,296,40,695,96521,12.18867924528302,0.7547169811320755
1685860950,46,439,268,32,556,88607,9.543478260869565,0.6956521739130435
1685926256,460,3783,3916,252,5403,886281,8.22391304347826,0.5478260869565217
1686091131,128,1181,543,76,1442,231555,9.2265625,0.59375
1686381671,39,459,385,24,318,69947,11.76923076923077,0.6153846153846154
1686411392,673,5222,3743,354,5808,1430608,7.759286775631501,0.5260029717682021
1686448181,80,620,247,47,945,139935,7.75,0.5875
1686506898,126,1445,659,101,1417,229762,11.468253968253968,0.8015873015873016
1686686534,304,2516,1412,192,3038,571501,8.276315789473685,0.631578947368421
1686798833,231,2433,1400,134,2310,446841,10.532467532467532,0.5800865800865801
1687417274,393,3368,1747,269,4555,683413,8.569974554707379,0.6844783715012722
1689041334,435,3637,3394,222,4519,810039,8.360919540229885,0.5103448275862069
1689108196,159,1425,1030,96,1719,316402,8.962264150943396,0.6037735849056604
1689210578,7,57,40,7,88,10633,8.142857142857142,1.0
1689302808,585,5655,3240,312,6457,1135372,9.666666666666666,0.5333333333333333
1689551909,7,147,30,7,39,11241,21.0,1.0
1689774396,169,1550,708,114,1540,318490,9.171597633136095,0.6745562130177515
1690108116,40,487,157,25,437,73596,12.175,0.625
1690469424,996,9372,3953,629,11898,1896711,9.409638554216867,0.6315261044176707
1690517924,651,4905,3590,369,7059,1180879,7.534562211981567,0.5668202764976958
1691663360,113,783,610,61,1248,197932,6.929203539823009,0.5398230088495575
1693572012,243,2261,900,153,3038,451354,9.304526748971194,0.6296296296296297
1693648194,923,5687,3501,487,10563,1750892,6.161430119176598,0.5276273022751896
1693648536,350,2600,1852,227,4326,625235,7.428571428571429,0.6485714285714286
1693859194,310,1935,751,178,4490,615847,6.241935483870968,0.5741935483870968
1693875968,488,3371,2567,258,4717,984916,6.907786885245901,0.5286885245901639
1694108469,540,5302,3058,327,5749,1002038,9.818518518518518,0.6055555555555555
1694131953,90,1261,241,63,831,170257,14.011111111111111,0.7
1694424616,36,518,185,32,478,59752,14.38888888888889,0.8888888888888888
1694469939,51,517,250,35,563,92735,10.137254901960784,0.6862745098039216
1694531820,253,2915,1446,174,2756,467115,11.521739130434783,0.6877470355731226
1694632809,672,5509,3101,395,7093,1140301,8.197916666666666,0.5877976190476191
1694815712,226,2778,1428,143,2222,410434,12.29203539823009,0.6327433628318584
1694902686,44,380,274,35,475,75705,8.636363636363637,0.7954545454545454
1695112305,683,4259,6025,364,7741,1341883,6.235724743777452,0.5329428989751098
1695321556,724,3743,4203,401,9189,1325973,5.169889502762431,0.5538674033149171
1695444354,168,2089,1313,116,1873,307629,12.43452380952381,0.6904761904761905
1695545561,232,2749,1209,150,2604,477585,11.849137931034482,0.646551724137931
1696863193,371,3321,2460,217,4411,716779,8.951482479784367,0.5849056603773585
1696921696,130,1156,467,84,1570,235914,8.892307692307693,0.6461538461538462
1696955625,224,2565,686,172,2642,397137,11.450892857142858,0.7678571428571429
1697067171,192,1745,948,110,1612,310964,9.088541666666666,0.5729166666666666
1697067198,4,60,5,3,26,6167,15.0,0.75
1697271892,113,1245,922,72,1075,213858,11.017699115044248,0.6371681415929203
1697408848,126,1040,787,66,1532,238632,8.253968253968255,0.5238095238095238
1697571166,451,4721,2809,289,4611,846737,10.467849223946786,0.6407982261640798
1697604484,344,3068,1443,192,3115,631463,8.918604651162791,0.5581395348837209
1697693729,423,5152,2668,260,4155,805418,12.17966903073286,0.6146572104018913
1697725937,20,235,103,16,257,33413,11.75,0.8
1698058733,4,132,13,2,107,12389,33.0,0.5
1698175758,385,3516,2484,203,3703,745029,9.132467532467533,0.5272727272727272
1698509504,11,99,55,10,116,19540,9.0,0.9090909090909091
1699645102,902,8958,5837,553,8908,1688199,9.931263858093127,0.6130820399113082
1699896029,268,3364,1667,175,3044,518986,12.552238805970148,0.6529850746268657
1699973146,47,402,214,32,586,82432,8.553191489361701,0.6808510638297872
1700511880,8,107,32,6,87,16500,13.375,0.75
1700802225,106,1143,336,92,1064,163145,10.783018867924529,0.8679245283018868
1701015305,1221,10802,7185,649,13266,2451129,8.846846846846846,0.5315315315315315
1701876487,309,2276,2656,178,3299,587967,7.365695792880259,0.5760517799352751
1702724017,837,7126,6702,452,7904,1556717,8.51373954599761,0.5400238948626045
1704180510,182,1755,782,104,2221,347407,9.642857142857142,0.5714285714285714
1704297654,295,1363,1414,169,4530,540819,4.620338983050847,0.5728813559322034
1706009372,44,582,186,30,455,90507,13.227272727272727,0.6818181818181818
1706398901,52,338,259,38,603,77534,6.5,0.7307692307692307
1706404687,48,322,315,24,623,95803,6.708333333333333,0.5
1706407851,28,219,158,25,429,45200,7.821428571428571,0.8928571428571429
1706664211,41,385,175,32,535,72781,9.390243902439025,0.7804878048780488
1706850463,18,227,82,18,233,28990,12.61111111111111,1.0
1706985572,31,249,164,28,339,38271,8.03225806451613,0.9032258064516129
1707179024,639,4799,3955,359,7113,1309037,7.510172143974961,0.5618153364632238
1708598531,7,97,70,3,71,18064,13.857142857142858,0.42857142857142855
1708611461,9,178,47,8,97,18230,19.77777777777778,0.8888888888888888
1710092569,2678,21463,19198,1392,21718,4612740,8.014563106796116,0.5197908887229276
1710647456,430,3074,2988,220,4124,821957,7.148837209302326,0.5116279069767442
1711748605,244,1370,1364,131,3110,470109,5.614754098360656,0.5368852459016393
1713978414,323,2898,2366,173,3020,612909,8.972136222910217,0.5356037151702786
1714769393,162,1441,1076,86,1909,315293,8.895061728395062,0.5308641975308642
1714924407,98,1296,466,72,751,166275,13.224489795918368,0.7346938775510204
1715278094,58,788,442,39,528,110693,13.586206896551724,0.6724137931034483
1715337879,32,355,141,24,450,60083,11.09375,0.75
1715530577,1547,7154,10491,783,17819,3141363,4.624434389140271,0.5061409179056238
1716938546,620,4910,4428,327,7271,1100320,7.919354838709677,0.5274193548387097
1717058902,39,372,123,27,412,77392,9.538461538461538,0.6923076923076923
1717353321,27,208,168,19,318,51990,7.703703703703703,0.7037037037037037
1717835302,1019,6448,5879,523,7849,2087252,6.327772325809617,0.5132482826300294
1718203873,13,169,111,8,160,25927,13.0,0.6153846153846154
1718518542,204,1157,1414,105,2179,382757,5.671568627450981,0.5147058823529411
1718640214,422,3510,1932,229,4621,821382,8.317535545023697,0.542654028436019
1718651835,119,1148,538,77,1635,208721,9.647058823529411,0.6470588235294118
1718704309,288,2143,1146,146,2786,524831,7.440972222222222,0.5069444444444444
1721273623,156,1615,755,94,1254,275655,10.352564102564102,0.6025641025641025
1721496855,479,3765,3254,245,5258,903417,7.860125260960334,0.511482254697286
1721527803,28,237,166,15,321,55425,8.464285714285714,0.5357142857142857
1721940070,214,2378,906,126,2686,474899,11.11214953271028,0.5887850467289719
1722620389,812,8688,4301,551,9657,1430060,10.699507389162562,0.6785714285714286
1723869820,92,661,459,49,1068,187084,7.184782608695652,0.532608695652174
1723997213,22,224,101,17,204,37287,10.181818181818182,0.7727272727272727
1724728416,69,1208,368,50,897,148018,17.507246376811594,0.7246376811594203
1725092275,171,2088,357,131,1937,311130,12.210526315789474,0.7660818713450293
1725240783,51,673,202,44,601,90984,13.196078431372548,0.8627450980392157
1725455610,43,381,322,29,456,78397,8.86046511627907,0.6744186046511628
1725488933,83,1008,349,63,951,160920,12.144578313253012,0.7590361445783133
1725533874,201,2117,1100,134,1970,362644,10.532338308457712,0.6666666666666666
1727121027,508,3739,3538,269,5503,993209,7.360236220472441,0.5295275590551181
1727169488,16,230,85,8,85,30945,14.375,0.5
1727546066,266,2174,881,213,2744,435554,8.172932330827068,0.8007518796992481
1727829375,913,7066,6464,463,9577,1701506,7.739320920043812,0.5071193866374589
1728161748,914,7807,6115,501,8746,1812238,8.541575492341357,0.5481400437636762
1728341743,148,1620,791,97,1795,282313,10.945945945945946,0.6554054054054054
1728463836,2393,14223,15459,1234,25242,4723575,5.943585457584621,0.5156707062264939
1728665586,170,2116,890,132,1926,295047,12.447058823529412,0.7764705882352941
1728758115,34,394,117,33,353,41525,11.588235294117647,0.9705882352941176
1728767634,203,2171,873,134,2013,347666,10.694581280788178,0.6600985221674877
1728822313,239,2333,1204,133,2464,424669,9.761506276150628,0.5564853556485355
1728988360,330,2706,1946,188,3504,616822,8.2,0.5696969696969697
1729023327,306,4193,1443,203,2953,562647,13.702614379084967,0.6633986928104575
1729090331,121,1501,620,92,1130,209183,12.40495867768595,0.7603305785123967
1729125195,383,4077,1312,242,4029,709611,10.644908616187989,0.6318537859007833
1729314663,46,605,255,35,487,70775,13.152173913043478,0.7608695652173914
1729505860,335,2542,1749,208,3907,666139,7.588059701492537,0.6208955223880597
1729526090,48,371,245,32,520,70348,7.729166666666667,0.6666666666666666
1729603351,321,2915,1059,239,3282,539768,9.080996884735203,0.7445482866043613
1729709512,274,1866,1367,167,2429,451971,6.810218978102189,0.6094890510948905
1729739681,135,1925,449,117,1334,216583,14.25925925925926,0.8666666666666667
1729748488,361,3941,1267,225,3282,633928,10.916897506925208,0.6232686980609419
1729810398,147,1455,873,97,1631,264300,9.89795918367347,0.6598639455782312
1730032433,182,1763,1037,116,1728,308601,9.686813186813186,0.6373626373626373
1730061203,522,5407,3196,281,5924,1003207,10.35823754789272,0.5383141762452107
1730085474,291,2338,2348,162,3077,540553,8.034364261168385,0.5567010309278351
1730138529,282,2048,1416,166,2583,467752,7.26241134751773,0.5886524822695035
1730241026,175,1781,956,108,1653,311575,10.177142857142858,0.6171428571428571
1730320655,118,1117,792,61,951,207650,9.466101694915254,0.5169491525423728
1730359406,196,2903,970,131,1727,409611,14.811224489795919,0.6683673469387755
1730618776,1847,19276,10930,1007,21646,3502768,10.436383324309691,0.5452084461288577
1730766959,577,4565,3588,285,5873,1064979,7.911611785095321,0.49393414211438474
1730798479,502,4223,4241,270,5196,991289,8.412350597609562,0.5378486055776892
1731091935,308,3028,1589,203,3525,554793,9.831168831168831,0.6590909090909091
1731302743,70,670,154,64,657,90396,9.571428571428571,0.9142857142857143
1731441374,243,2119,1080,156,2168,444457,8.720164609053498,0.6419753086419753
1731446118,103,1102,530,85,1227,170991,10.699029126213592,0.8252427184466019
1731469220,722,5562,5252,366,8266,1387121,7.703601108033241,0.5069252077562327
